lr-AdamW/pg3,_timestamp,trainer/global_step,_step,lr-AdamW/pg4,lr-AdamW/pg1,lr-AdamW/pg2,_runtime,epoch,train/loss_step,val/mae_epoch,val/loss,val/mae,val/r2,train/loss_epoch,train/mae,test/r2,test/mae_epoch,test/mae
4.994027018547058e-05,1770719264.983117,659,210,4.994027018547058e-05,0.0004994027018547058,0.0004994027018547058,162.270132856,,,,,,,,,,,
,1770719265.1271706,659,211,,,,162.411177535,7.0,0.14530235528945923,,,,,,,,,
4.9938113987445834e-05,1770719268.006692,669,212,4.9938113987445834e-05,0.0004993811398744583,0.0004993811398744583,165.293100573,,,,,,,,,,,
4.9938113987445834e-05,1770719268.1656132,669,213,4.9938113987445834e-05,0.0004993811398744583,0.0004993811398744583,165.452057446,,,,,,,,,,,
,1770719268.3093154,669,214,,,,165.593329817,7.0,0.1494138240814209,,,,,,,,,
4.99359205365181e-05,1770719271.1894927,679,215,4.99359205365181e-05,0.000499359205365181,0.000499359205365181,168.473700434,,,,,,,,,,,
4.99359205365181e-05,1770719271.348244,679,216,4.99359205365181e-05,0.000499359205365181,0.000499359205365181,168.632301291,,,,,,,,,,,
,1770719271.4920862,679,217,,,,168.776073214,7.0,0.32412973046302795,,,,,,,,,
,1770719275.4366417,687,218,,,,172.72082019,7.0,,7.626999378204346,0.15498040616512299,7.627000331878662,0.8463411927223206,,,,,
,1770719276.9202762,687,219,,,,174.204475867,7.0,,,,,,0.1713840514421463,8.013176918029785,,,
4.993368983268738e-05,1770719277.382096,689,220,4.993368983268738e-05,0.0004993368983268738,0.0004993368983268738,174.666243777,,,,,,,,,,,
4.993368983268738e-05,1770719277.5423157,689,221,4.993368983268738e-05,0.0004993368983268738,0.0004993368983268738,174.826307214,,,,,,,,,,,
,1770719277.687369,689,222,,,,174.971334245,8.0,0.1449546217918396,,,,,,,,,
4.993142038583756e-05,1770719280.5802786,699,223,4.993142038583756e-05,0.0004993142038583755,0.0004993142038583755,177.86447116,,,,,,,,,,,
4.993142038583756e-05,1770719280.7400846,699,224,4.993142038583756e-05,0.0004993142038583755,0.0004993142038583755,178.02411149,,,,,,,,,,,
,1770719280.8852255,699,225,,,,178.169190058,8.0,0.09172358363866806,,,,,,,,,
4.992911219596863e-05,1770719283.7819297,709,226,4.992911219596863e-05,0.0004992911219596863,0.0004992911219596863,181.066106517,,,,,,,,,,,
4.992911219596863e-05,1770719283.9419532,709,227,4.992911219596863e-05,0.0004992911219596863,0.0004992911219596863,181.2291052,,,,,,,,,,,
,1770719284.0869744,709,228,,,,181.370975451,8.0,0.16656936705112457,,,,,,,,,
4.992676675319672e-05,1770719286.9807398,719,229,4.992676675319672e-05,0.0004992676675319672,0.0004992676675319672,184.26492465,,,,,,,,,,,
4.992676675319672e-05,1770719287.1406868,719,230,4.992676675319672e-05,0.0004992676675319672,0.0004992676675319672,184.424722627,,,,,,,,,,,
,1770719287.2859023,719,231,,,,184.569867625,8.0,0.25491034984588623,,,,,,,,,
4.9924382567405704e-05,1770719290.1786575,729,232,4.9924382567405704e-05,0.000499243825674057,0.000499243825674057,187.462847621,,,,,,,,,,,
4.9924382567405704e-05,1770719290.338206,729,233,4.9924382567405704e-05,0.000499243825674057,0.000499243825674057,187.622241951,,,,,,,,,,,
,1770719290.4829707,729,234,,,,187.766979916,8.0,0.15360704064369202,,,,,,,,,
4.992195963859558e-05,1770719293.3793306,739,235,4.992195963859558e-05,0.0004992195963859558,0.0004992195963859558,190.663505995,,,,,,,,,,,
4.992195963859558e-05,1770719293.5386233,739,236,4.992195963859558e-05,0.0004992195963859558,0.0004992195963859558,190.822658661,,,,,,,,,,,
,1770719293.6836567,739,237,,,,190.967627313,8.0,0.1540818214416504,,,,,,,,,
4.9919499456882476e-05,1770719296.5792327,749,238,4.9919499456882476e-05,0.0004991949945688248,0.0004991949945688248,193.866130702,,,,,,,,,,,
4.9919499456882476e-05,1770719296.738955,749,239,4.9919499456882476e-05,0.0004991949945688248,0.0004991949945688248,194.02606244,,,,,,,,,,,
,1770719296.8837044,749,240,,,,194.167739198,8.0,0.1290697157382965,,,,,,,,,
4.991700053215027e-05,1770719299.780951,759,241,4.991700053215027e-05,0.0004991700053215027,0.0004991700053215027,197.065154236,,,,,,,,,,,
4.991700053215027e-05,1770719299.9409196,759,242,4.991700053215027e-05,0.0004991700053215027,0.0004991700053215027,197.224962367,,,,,,,,,,,
,1770719300.086214,759,243,,,,197.370190499,8.0,0.07850281149148941,,,,,,,,,
4.9914464354515075e-05,1770719302.9811218,769,244,4.9914464354515075e-05,0.0004991446435451507,0.0004991446435451507,200.265327685,,,,,,,,,,,
4.9914464354515075e-05,1770719303.1407535,769,245,4.9914464354515075e-05,0.0004991446435451507,0.0004991446435451507,200.427139762,,,,,,,,,,,
,1770719303.2859564,769,246,,,,200.569958688,8.0,0.12625154852867126,,,,,,,,,
,1770719305.9166272,773,247,,,,203.200788364,8.0,,8.784311294555664,0.2046695053577423,8.784310340881348,0.7970279455184937,,,,,
,1770719305.918246,773,248,,,,203.202177755,8.0,,,,,,0.1604362279176712,7.705355644226074,,,
4.991188943386078e-05,1770719307.5339956,779,249,4.991188943386078e-05,0.0004991188943386078,0.0004991188943386078,204.81818032,,,,,,,,,,,
4.991188943386078e-05,1770719307.6939154,779,250,4.991188943386078e-05,0.0004991188943386078,0.0004991188943386078,204.977958555,,,,,,,,,,,
,1770719307.8390005,779,251,,,,205.122970532,9.0,0.12893804907798767,,,,,,,,,
4.99092772603035e-05,1770719310.7325802,789,252,4.99092772603035e-05,0.000499092772603035,0.000499092772603035,208.016782513,,,,,,,,,,,
4.99092772603035e-05,1770719310.8925676,789,253,4.99092772603035e-05,0.000499092772603035,0.000499092772603035,208.176604675,,,,,,,,,,,
,1770719311.0377579,789,254,,,,208.321721539,9.0,0.061851583421230316,,,,,,,,,
4.9906626343727114e-05,1770719313.932665,799,255,4.9906626343727114e-05,0.0004990662634372712,0.0004990662634372712,211.216858089,,,,,,,,,,,
4.9906626343727114e-05,1770719314.0925786,799,256,4.9906626343727114e-05,0.0004990662634372712,0.0004990662634372712,211.376616876,,,,,,,,,,,
,1770719314.2389665,799,257,,,,211.522941387,9.0,0.06708788871765137,,,,,,,,,
4.9903936684131625e-05,1770719317.1345735,809,258,4.9903936684131625e-05,0.0004990393668413163,0.0004990393668413163,214.41876051,,,,,,,,,,,
4.9903936684131625e-05,1770719317.2943687,809,259,4.9903936684131625e-05,0.0004990393668413163,0.0004990393668413163,214.578409801,,,,,,,,,,,
,1770719317.439497,809,260,,,,214.723462578,9.0,0.26569855213165283,,,,,,,,,
4.990120977163315e-05,1770719320.3343093,819,261,4.990120977163315e-05,0.0004990120977163315,0.0004990120977163315,217.618506701,,,,,,,,,,,
4.990120977163315e-05,1770719320.493827,819,262,4.990120977163315e-05,0.0004990120977163315,0.0004990120977163315,217.77786862,,,,,,,,,,,
,1770719320.6386006,819,263,,,,217.922568105,9.0,0.08237648010253906,,,,,,,,,
4.989844411611557e-05,1770719323.5588684,829,264,4.989844411611557e-05,0.0004989844411611557,0.0004989844411611557,220.846147562,,,,,,,,,,,
4.989844411611557e-05,1770719323.7184305,829,265,4.989844411611557e-05,0.0004989844411611557,0.0004989844411611557,221.005136269,,,,,,,,,,,
,1770719323.8633633,829,266,,,,221.147410044,9.0,0.20737116038799286,,,,,,,,,
4.989564120769501e-05,1770719326.7581255,839,267,4.989564120769501e-05,0.0004989564120769501,0.0004989564120769501,224.042280207,,,,,,,,,,,
4.989564120769501e-05,1770719326.9176514,839,268,4.989564120769501e-05,0.0004989564120769501,0.0004989564120769501,224.201699491,,,,,,,,,,,
,1770719327.0629468,839,269,,,,224.346915864,9.0,0.2008708268404007,,,,,,,,,
4.989279955625534e-05,1770719329.9554915,849,270,4.989279955625534e-05,0.0004989279955625534,0.0004989279955625534,227.242152034,,,,,,,,,,,
4.989279955625534e-05,1770719330.1155443,849,271,4.989279955625534e-05,0.0004989279955625534,0.0004989279955625534,227.402059673,,,,,,,,,,,
,1770719330.2607913,849,272,,,,227.544838457,9.0,0.09699591994285583,,,,,,,,,
4.9889920651912694e-05,1770719333.1536913,859,273,4.9889920651912694e-05,0.0004988992065191269,0.0004988992065191269,230.4379061,,,,,,,,,,,
4.9889920651912694e-05,1770719333.303347,859,274,4.9889920651912694e-05,0.0004988992065191269,0.0004988992065191269,230.587336953,,,,,,,,,,,
,1770719333.3604906,859,275,,,,230.644437935,9.0,0.11898170411586761,,,,,,,,,
,1770719334.8091507,859,276,,,,232.093352467,9.0,,8.170866012573242,0.18906961381435394,8.170866966247559,0.8124727606773376,,,,,
,1770719336.384251,859,277,,,,233.668540016,9.0,,,,,,0.1404479295015335,7.158874034881592,,,
4.988700300455094e-05,1770719339.2751162,869,278,4.988700300455094e-05,0.0004988700300455094,0.0004988700300455094,236.562127102,,,,,,,,,,,
4.988700300455094e-05,1770719339.4339287,869,279,4.988700300455094e-05,0.0004988700300455094,0.0004988700300455094,236.721058131,,,,,,,,,,,
,1770719339.5780814,869,280,,,,236.86213909,10.0,0.19392552971839905,,,,,,,,,
4.9884046614170076e-05,1770719342.4580283,879,281,4.9884046614170076e-05,0.0004988404661417007,0.0004988404661417007,239.745143768,,,,,,,,,,,
4.9884046614170076e-05,1770719342.6167932,879,282,4.9884046614170076e-05,0.0004988404661417007,0.0004988404661417007,239.900803184,,,,,,,,,,,
,1770719342.760666,879,283,,,,240.04463403,10.0,0.12022675573825836,,,,,,,,,
4.9881052970886235e-05,1770719345.6407807,889,284,4.9881052970886235e-05,0.0004988105297088623,0.0004988105297088623,242.924952042,,,,,,,,,,,
4.9881052970886235e-05,1770719345.7999387,889,285,4.9881052970886235e-05,0.0004988105297088623,0.0004988105297088623,243.083990462,,,,,,,,,,,
,1770719345.9439828,889,286,,,,243.227957784,10.0,0.13948053121566772,,,,,,,,,
4.98780220746994e-05,1770719348.8255084,899,287,4.98780220746994e-05,0.000498780220746994,0.000498780220746994,246.109710089,,,,,,,,,,,
4.98780220746994e-05,1770719348.984179,899,288,4.98780220746994e-05,0.000498780220746994,0.000498780220746994,246.268223829,,,,,,,,,,,
,1770719349.128537,899,289,,,,246.412511553,10.0,0.0778210386633873,,,,,,,,,
4.9874952435493473e-05,1770719352.0101414,909,290,4.9874952435493473e-05,0.0004987495243549347,0.0004987495243549347,249.29432695,,,,,,,,,,,
4.9874952435493473e-05,1770719352.1693869,909,291,4.9874952435493473e-05,0.0004987495243549347,0.0004987495243549347,249.4534261,,,,,,,,,,,
,1770719352.3134692,909,292,,,,249.597430578,10.0,0.11745396256446838,,,,,,,,,
4.987184405326844e-05,1770719355.1943235,919,293,4.987184405326844e-05,0.0004987184405326843,0.0004987184405326843,252.47850821,,,,,,,,,,,
4.987184405326844e-05,1770719355.3531983,919,294,4.987184405326844e-05,0.0004987184405326843,0.0004987184405326843,252.637238956,,,,,,,,,,,
,1770719355.497335,919,295,,,,252.781310825,10.0,0.09144993871450424,,,,,,,,,
4.986869841814042e-05,1770719358.3798335,929,296,4.986869841814042e-05,0.0004986869841814042,0.0004986869841814042,255.667083878,,,,,,,,,,,
4.986869841814042e-05,1770719358.5390143,929,297,4.986869841814042e-05,0.0004986869841814042,0.0004986869841814042,255.826180745,,,,,,,,,,,
,1770719358.6830366,929,298,,,,255.96708677,10.0,0.10979461669921875,,,,,,,,,
4.986551403999329e-05,1770719361.5644078,939,299,4.986551403999329e-05,0.0004986551403999329,0.0004986551403999329,258.848608943,,,,,,,,,,,
4.986551403999329e-05,1770719361.7230039,939,300,4.986551403999329e-05,0.0004986551403999329,0.0004986551403999329,259.007063643,,,,,,,,,,,
,1770719361.8670702,939,301,,,,259.151072637,10.0,0.10466261953115463,,,,,,,,,
,1770719365.119827,945,302,,,,262.404006607,10.0,,7.069993495941162,0.1333785504102707,7.069992542266846,0.8677285313606262,,,,,
,1770719366.7721894,945,303,,,,264.056434189,10.0,,,,,,0.12489905953407288,6.857755661010742,,,
4.986229240894318e-05,1770719367.7532582,949,304,4.986229240894318e-05,0.0004986229240894318,0.0004986229240894318,265.037411315,,,,,,,,,,,
4.986229240894318e-05,1770719367.912377,949,305,4.986229240894318e-05,0.0004986229240894318,0.0004986229240894318,265.196428411,,,,,,,,,,,
,1770719368.056503,949,306,,,,265.340474169,11.0,0.08307511359453201,,,,,,,,,
4.9859032034873965e-05,1770719370.9393044,959,307,4.9859032034873965e-05,0.0004985903203487397,0.0004985903203487397,268.223475887,,,,,,,,,,,
4.9859032034873965e-05,1770719371.098136,959,308,4.9859032034873965e-05,0.0004985903203487397,0.0004985903203487397,268.38216577,,,,,,,,,,,
,1770719371.2418985,959,309,,,,268.52587339,11.0,0.08762583136558533,,,,,,,,,
4.9855734407901764e-05,1770719374.1267285,969,310,4.9855734407901764e-05,0.0004985573440790176,0.0004985573440790176,271.410906059,,,,,,,,,,,
4.9855734407901764e-05,1770719374.2858758,969,311,4.9855734407901764e-05,0.0004985573440790176,0.0004985573440790176,271.569915894,,,,,,,,,,,
,1770719374.4301267,969,312,,,,271.71411345,11.0,0.18199633061885834,,,,,,,,,
4.985239803791046e-05,1770719377.3124838,979,313,4.985239803791046e-05,0.0004985239803791047,0.0004985239803791047,274.597162491,,,,,,,,,,,
4.985239803791046e-05,1770719377.471249,979,314,4.985239803791046e-05,0.0004985239803791047,0.0004985239803791047,274.758093076,,,,,,,,,,,
,1770719377.615653,979,315,,,,274.899662437,11.0,0.09566760063171387,,,,,,,,,
4.9849024415016175e-05,1770719380.496623,989,316,4.9849024415016175e-05,0.0004984902441501618,0.0004984902441501618,277.780825326,,,,,,,,,,,
4.9849024415016175e-05,1770719380.6558187,989,317,4.9849024415016175e-05,0.0004984902441501618,0.0004984902441501618,277.939867839,,,,,,,,,,,
,1770719380.800343,989,318,,,,278.084348421,11.0,0.15006153285503387,,,,,,,,,
4.984561204910279e-05,1770719383.6822934,999,319,4.984561204910279e-05,0.0004984561204910278,0.0004984561204910278,280.966474434,,,,,,,,,,,
4.984561204910279e-05,1770719383.841504,999,320,4.984561204910279e-05,0.0004984561204910278,0.0004984561204910278,281.125544269,,,,,,,,,,,
,1770719383.9853191,999,321,,,,281.269288292,11.0,0.12816652655601501,,,,,,,,,
4.984216243028641e-05,1770719386.8682997,1009,322,4.984216243028641e-05,0.000498421624302864,0.000498421624302864,284.15514146,,,,,,,,,,,
4.984216243028641e-05,1770719387.0273032,1009,323,4.984216243028641e-05,0.000498421624302864,0.000498421624302864,284.314139646,,,,,,,,,,,
,1770719387.171284,1009,324,,,,284.455286582,11.0,0.13023613393306732,,,,,,,,,
4.983867406845093e-05,1770719390.0544899,1019,325,4.983867406845093e-05,0.0004983867406845092,0.0004983867406845092,287.341092354,,,,,,,,,,,
4.983867406845093e-05,1770719390.2131379,1019,326,4.983867406845093e-05,0.0004983867406845092,0.0004983867406845092,287.50005728,,,,,,,,,,,
,1770719390.3570497,1019,327,,,,287.641117545,11.0,0.08797075599431992,,,,,,,,,
4.983514696359635e-05,1770719393.249415,1029,328,4.983514696359635e-05,0.0004983514696359634,0.0004983514696359634,290.533622874,,,,,,,,,,,
4.983514696359635e-05,1770719393.4082541,1029,329,4.983514696359635e-05,0.0004983514696359634,0.0004983514696359634,290.692285345,,,,,,,,,,,
,1770719393.5527613,1029,330,,,,290.836734178,11.0,0.1361396312713623,,,,,,,,,
,1770719395.5323021,1031,331,,,,292.816545366,11.0,,7.304297924041748,0.15669147670269012,7.304297924041748,0.844700276851654,,,,,
,1770719397.0756388,1031,332,,,,294.359874013,11.0,,,,,,0.12345796078443527,6.807784557342529,,,
4.9831584095954896e-05,1770719399.3378305,1039,333,4.9831584095954896e-05,0.000498315840959549,0.000498315840959549,296.625138611,,,,,,,,,,,
4.9831584095954896e-05,1770719399.496863,1039,334,4.9831584095954896e-05,0.000498315840959549,0.000498315840959549,296.784058509,,,,,,,,,,,
,1770719399.6409254,1039,335,,,,296.924968557,12.0,0.04882802069187164,,,,,,,,,
4.982798099517823e-05,1770719402.5245557,1049,336,4.982798099517823e-05,0.0004982798099517822,0.0004982798099517822,299.808759401,,,,,,,,,,,
4.982798099517823e-05,1770719402.683821,1049,337,4.982798099517823e-05,0.0004982798099517822,0.0004982798099517822,299.967869946,,,,,,,,,,,
,1770719402.828141,1049,338,,,,300.112171116,12.0,0.16323353350162506,,,,,,,,,
4.9824340641498566e-05,1770719405.7105687,1059,339,4.9824340641498566e-05,0.0004982434064149856,0.0004982434064149856,302.995197707,,,,,,,,,,,
4.9824340641498566e-05,1770719405.869734,1059,340,4.9824340641498566e-05,0.0004982434064149856,0.0004982434064149856,303.153807337,,,,,,,,,,,
,1770719406.013808,1059,341,,,,303.297784891,12.0,0.17994117736816406,,,,,,,,,
4.9820663034915926e-05,1770719408.8964174,1069,342,4.9820663034915926e-05,0.0004982066303491592,0.0004982066303491592,306.180573389,,,,,,,,,,,
4.9820663034915926e-05,1770719409.0552976,1069,343,4.9820663034915926e-05,0.0004982066303491592,0.0004982066303491592,306.339327366,,,,,,,,,,,
,1770719409.1995177,1069,344,,,,306.483486182,12.0,0.12698018550872803,,,,,,,,,
4.981694668531418e-05,1770719412.0841136,1079,345,4.981694668531418e-05,0.0004981694668531418,0.0004981694668531418,309.368319013,,,,,,,,,,,
4.981694668531418e-05,1770719412.2435322,1079,346,4.981694668531418e-05,0.0004981694668531418,0.0004981694668531418,309.527574354,,,,,,,,,,,
,1770719412.3882008,1079,347,,,,309.67217838,12.0,0.11231754720211029,,,,,,,,,
4.981319308280945e-05,1770719415.2717788,1089,348,4.981319308280945e-05,0.0004981319308280945,0.0004981319308280945,312.555972433,,,,,,,,,,,
4.981319308280945e-05,1770719415.4311182,1089,349,4.981319308280945e-05,0.0004981319308280945,0.0004981319308280945,312.715157448,,,,,,,,,,,
,1770719415.5753083,1089,350,,,,312.859272759,12.0,0.1809341311454773,,,,,,,,,
4.980940073728562e-05,1770719418.4598174,1099,351,4.980940073728562e-05,0.0004980940073728562,0.0004980940073728562,315.744011439,,,,,,,,,,,
4.980940073728562e-05,1770719418.61885,1099,352,4.980940073728562e-05,0.0004980940073728562,0.0004980940073728562,315.903138998,,,,,,,,,,,
,1770719418.7631068,1099,353,,,,316.047089901,12.0,0.06449360400438309,,,,,,,,,
4.98055711388588e-05,1770719421.643851,1109,354,4.98055711388588e-05,0.000498055711388588,0.000498055711388588,318.928065835,,,,,,,,,,,
4.98055711388588e-05,1770719421.803085,1109,355,4.98055711388588e-05,0.000498055711388588,0.000498055711388588,319.090129782,,,,,,,,,,,
,1770719421.9470766,1109,356,,,,319.231101812,12.0,0.08015695214271545,,,,,,,,,
,1770719425.836989,1117,357,,,,323.121020674,12.0,,6.041576862335205,0.10180914402008057,6.041576862335205,0.8990743160247803,,,,,
,1770719427.4059334,1117,358,,,,324.690163974,12.0,,,,,,0.12106326222419739,6.6824517250061035,,,
4.9801702797412876e-05,1770719427.7501116,1119,359,4.9801702797412876e-05,0.0004980170279741288,0.0004980170279741288,325.037137333,,,,,,,,,,,
4.9801702797412876e-05,1770719427.9088562,1119,360,4.9801702797412876e-05,0.0004980170279741288,0.0004980170279741288,325.192928811,,,,,,,,,,,
,1770719428.0531988,1119,361,,,,325.337176019,13.0,0.1522597074508667,,,,,,,,,
4.979779720306397e-05,1770719430.9324944,1129,362,4.979779720306397e-05,0.0004979779720306396,0.0004979779720306396,328.216689411,,,,,,,,,,,
4.979779720306397e-05,1770719431.0915973,1129,363,4.979779720306397e-05,0.0004979779720306396,0.0004979779720306396,328.375642106,,,,,,,,,,,
,1770719431.235192,1129,364,,,,328.5191626,13.0,0.09968885779380798,,,,,,,,,
4.979385435581208e-05,1770719434.1152604,1139,365,4.979385435581208e-05,0.0004979385435581208,0.0004979385435581208,331.402134943,,,,,,,,,,,
4.979385435581208e-05,1770719434.2735074,1139,366,4.979385435581208e-05,0.0004979385435581208,0.0004979385435581208,331.560064458,,,,,,,,,,,
,1770719434.4176383,1139,367,,,,331.701684202,13.0,0.08943153917789459,,,,,,,,,
4.978987276554108e-05,1770719437.3002932,1149,368,4.978987276554108e-05,0.0004978987276554107,0.0004978987276554107,334.584489349,,,,,,,,,,,
4.978987276554108e-05,1770719437.4589143,1149,369,4.978987276554108e-05,0.0004978987276554107,0.0004978987276554107,334.742963674,,,,,,,,,,,
,1770719437.6027787,1149,370,,,,334.88674464,13.0,0.07115958631038666,,,,,,,,,
4.978585243225098e-05,1770719440.4830184,1159,371,4.978585243225098e-05,0.0004978585243225098,0.0004978585243225098,337.767202501,,,,,,,,,,,
4.978585243225098e-05,1770719440.64232,1159,372,4.978585243225098e-05,0.0004978585243225098,0.0004978585243225098,337.92637101,,,,,,,,,,,
,1770719440.7865584,1159,373,,,,338.070527681,13.0,0.1672459840774536,,,,,,,,,
4.978179484605789e-05,1770719443.6677508,1169,374,4.978179484605789e-05,0.000497817948460579,0.000497817948460579,340.951952333,,,,,,,,,,,
4.978179484605789e-05,1770719443.8269928,1169,375,4.978179484605789e-05,0.000497817948460579,0.000497817948460579,341.111035343,,,,,,,,,,,
,1770719443.97093,1169,376,,,,341.254928086,13.0,0.07491473853588104,,,,,,,,,
4.977770000696183e-05,1770719446.8510695,1179,377,4.977770000696183e-05,0.0004977770000696183,0.0004977770000696183,344.135278728,,,,,,,,,,,
4.977770000696183e-05,1770719447.010117,1179,378,4.977770000696183e-05,0.0004977770000696183,0.0004977770000696183,344.294167226,,,,,,,,,,,
,1770719447.1542602,1179,379,,,,344.438234682,13.0,0.10699403285980225,,,,,,,,,
4.977356642484665e-05,1770719450.0355673,1189,380,4.977356642484665e-05,0.0004977356642484665,0.0004977356642484665,347.319766646,,,,,,,,,,,
4.977356642484665e-05,1770719450.1945543,1189,381,4.977356642484665e-05,0.0004977356642484665,0.0004977356642484665,347.47863341,,,,,,,,,,,
,1770719450.3386722,1189,382,,,,347.622639318,13.0,0.10874058306217194,,,,,,,,,
4.976939558982849e-05,1770719453.2185361,1199,383,4.976939558982849e-05,0.0004976939558982849,0.0004976939558982849,350.502735443,,,,,,,,,,,
4.976939558982849e-05,1770719453.3776035,1199,384,4.976939558982849e-05,0.0004976939558982849,0.0004976939558982849,350.66163735,,,,,,,,,,,
