split,label_age,model_mse,b1_mse,b3_mse,b4_mse
unknown,66.0,0.0034108774,0.109508924,0.004317417,0.019057935
unknown,72.0,0.0044625974,0.104506284,0.005729527,0.01991309
unknown,79.0,0.002928786,0.10703867,0.0034987864,0.01495449
unknown,47.0,0.0036656312,0.11116595,0.006902269,0.025851654
unknown,75.0,0.0027144898,0.10784964,0.0038062881,0.01925742
unknown,63.0,0.0025900034,0.10834573,0.0027848158,0.023393583
unknown,67.0,0.0022661048,0.107217215,0.0037297902,0.03335571
unknown,86.0,0.0045642005,0.10389755,0.007057627,0.019964037
unknown,52.0,0.002722166,0.107287355,0.004316507,0.036921367
unknown,77.0,0.0031085915,0.10585507,0.021704193,0.02657415
unknown,70.0,0.0029483438,0.10912681,0.0039736317,0.016773881
unknown,85.0,0.0027040087,0.10654093,0.002774881,0.021613833
unknown,57.0,0.0024636383,0.10871946,0.0026067107,0.022702547
unknown,70.0,0.0034311255,0.107746534,0.0063337088,0.0069890204
unknown,68.0,0.002948019,0.10964444,0.0079620965,0.028984776
unknown,50.0,0.0023589972,0.10768463,0.0032306449,0.02475555
unknown,60.0,0.0058594323,0.10277507,0.006552575,0.03649309
unknown,61.0,0.0048725856,0.10494247,0.017301124,0.024850339
unknown,50.0,0.0037305627,0.10876868,0.0039332462,0.03869168
unknown,55.0,0.008749578,0.09442391,0.01692705,0.021446073
unknown,55.0,0.003967608,0.10866543,0.004598902,0.020950522
unknown,62.0,0.0050795963,0.104387894,0.006768894,0.010073258
unknown,55.0,0.004014089,0.10914095,0.004970763,0.045675565
unknown,50.0,0.004656363,0.101481415,0.007601414,0.021074062
unknown,62.0,0.003699625,0.10977438,0.004278289,0.026297066
unknown,0.0,0.012640228,0.0871634,0.03866895,0.035296027
unknown,0.0,0.011282709,0.08404439,0.036001123,0.02568691
unknown,0.0,0.0035604704,0.10826643,0.004924546,0.025672529
unknown,0.0,0.012473367,0.090591334,0.035311326,0.02212503
unknown,0.0,0.010681008,0.08714282,0.026943585,0.03260907
unknown,0.0,0.0027900483,0.109278195,0.0046342784,0.023770569
unknown,0.0,0.013270123,0.088752285,0.036966097,0.02821396
unknown,0.0,0.0027204338,0.10873672,0.0032954342,0.018831575
unknown,0.0,0.0029566044,0.10871344,0.0036685537,0.028449636
unknown,0.0,0.0027208952,0.10922629,0.0044142087,0.018654404
unknown,0.0,0.0023656317,0.10776692,0.0031352364,0.03257208
unknown,0.0,0.0031783178,0.10982566,0.015142032,0.019577593
unknown,0.0,0.0033316338,0.110807545,0.017982345,0.026553007
unknown,0.0,0.011947421,0.0907932,0.024404492,0.024312867
unknown,0.0,0.00322393,0.10899873,0.0154076135,0.038947564
unknown,0.0,0.002941882,0.108581595,0.01466708,0.035566844
unknown,0.0,0.0029277934,0.10780946,0.014329285,0.039401215
unknown,0.0,0.0030039228,0.10891427,0.016625497,0.017409425
unknown,0.0,0.005936939,0.09794757,0.005529369,0.023144804
unknown,0.0,0.0059381863,0.09888587,0.0076023065,0.025328359
unknown,0.0,0.006435261,0.09819814,0.005706744,0.026646405
unknown,0.0,0.0061627897,0.09954733,0.006197488,0.024321392
unknown,0.0,0.006370024,0.09878365,0.006598066,0.01981942
unknown,0.0,0.0056720404,0.09805284,0.0058932025,0.016706495
unknown,0.0,0.0062386105,0.09910872,0.023261622,0.014550116
unknown,0.0,0.006360206,0.098019324,0.0059431363,0.016990922
unknown,0.0,0.0059938445,0.09870322,0.006238066,0.019816441
unknown,0.0,0.006082369,0.09877611,0.005826041,0.014656171
unknown,0.0,0.006672904,0.099355675,0.006066738,0.014455692
unknown,0.0,0.005947309,0.09851915,0.0064259013,0.014221691
unknown,0.0,0.0063412655,0.09884927,0.006245015,0.023959206
unknown,0.0,0.0059724213,0.09873317,0.005895392,0.02048526
unknown,0.0,0.006346404,0.09869955,0.006837939,0.02656826
unknown,0.0,0.0060345535,0.09827161,0.0063960426,0.023186833
unknown,0.0,0.0057942565,0.09817837,0.0055424897,0.023469683
unknown,0.0,0.006204446,0.09850283,0.006357309,0.027049115
unknown,0.0,0.006221924,0.09869076,0.0061825067,0.022745633
unknown,0.0,0.0062479107,0.098584004,0.005852947,0.040829953
unknown,0.0,0.0056848186,0.09867609,0.006617432,0.0202113
unknown,0.0,0.006125671,0.09883684,0.0059805443,0.017949183
unknown,0.0,0.005508037,0.09834483,0.0054161986,0.04422596
unknown,0.0,0.006373092,0.09905366,0.007432357,0.015220913
unknown,0.0,0.0057845316,0.097884364,0.0061369427,0.017807618
unknown,0.0,0.006354415,0.09857573,0.013317796,0.022238782
unknown,0.0,0.0058952514,0.098420575,0.0063887564,0.015784591
unknown,0.0,0.00702033,0.09883972,0.0068472624,0.021901248
unknown,0.0,0.0056444546,0.09851117,0.02044679,0.026733277
unknown,0.0,0.0059760213,0.09901158,0.0069021615,0.043026473
unknown,0.0,0.0062611545,0.098540254,0.006276805,0.017762538
unknown,0.0,0.0062067336,0.09862666,0.006252632,0.012086758
unknown,0.0,0.006465354,0.098498054,0.006822578,0.021254351
unknown,0.0,0.0056273243,0.09887144,0.005672721,0.03766887
unknown,0.0,0.0062168883,0.099026114,0.0066075586,0.015013094
unknown,0.0,0.0059445133,0.09851992,0.00653688,0.02812859
unknown,0.0,0.005234909,0.09837301,0.0058559505,0.02489771
unknown,0.0,0.005218074,0.09776706,0.0053703967,0.019763546
unknown,0.0,0.006563262,0.09826362,0.0062250663,0.025858458
unknown,0.0,0.0065297857,0.09896856,0.023878371,0.019012734
unknown,0.0,0.0063464977,0.09838453,0.021780543,0.021768523
unknown,0.0,0.005287963,0.09798281,0.005146676,0.02895096
unknown,0.0,0.006235519,0.09829274,0.006303721,0.024980111
unknown,0.0,0.0057436875,0.09860783,0.006681768,0.009780787
unknown,0.0,0.0057237498,0.09735461,0.0055450825,0.027213275
unknown,0.0,0.006226741,0.09856598,0.0056094406,0.022522015
unknown,0.0,0.006649473,0.09897131,0.0069957282,0.019288104
unknown,0.0,0.0061874837,0.0985471,0.0065439343,0.015740639
unknown,0.0,0.006122852,0.098586135,0.021200376,0.01587031
unknown,0.0,0.005409938,0.09825163,0.0046939757,0.012562473
unknown,0.0,0.0067132725,0.09849334,0.023660196,0.022560176
unknown,0.0,0.0060750768,0.09860981,0.005744178,0.024680546
unknown,0.0,0.0061567565,0.098966934,0.0063107675,0.020183211
unknown,0.0,0.0059326575,0.09913279,0.0072644497,0.023596028
unknown,0.0,0.0063893106,0.098596685,0.006649889,0.03223394
unknown,0.0,0.005249529,0.09767603,0.0047324123,0.014562137
unknown,0.0,0.006341248,0.098098464,0.005456499,0.017816324
unknown,0.0,0.0054414235,0.098401375,0.006015822,0.013886836
unknown,0.0,0.006378981,0.098793425,0.006177553,0.023294412
unknown,0.0,0.0066136285,0.0986225,0.007122829,0.031267725
unknown,0.0,0.006458407,0.09896266,0.0065225447,0.022370642
unknown,0.0,0.005892679,0.098565236,0.0053101005,0.02227425
unknown,0.0,0.0062958784,0.09868837,0.006739809,0.018612396
unknown,0.0,0.005901686,0.0991008,0.0060844803,0.024074001
unknown,0.0,0.006860145,0.0990018,0.023474451,0.0209362
unknown,0.0,0.00597882,0.09881946,0.0057011084,0.013094192
unknown,0.0,0.0061768456,0.09832746,0.0055058612,0.011890346
unknown,0.0,0.006283682,0.098754585,0.0065551987,0.015522072
unknown,0.0,0.006060804,0.09880417,0.006136862,0.032045167
unknown,0.0,0.005553302,0.09889769,0.015174822,0.044433583
unknown,0.0,0.00660421,0.09856624,0.0063035376,0.02436143
unknown,0.0,0.0056646178,0.09883298,0.021369036,0.012670158
unknown,0.0,0.0061942236,0.09874002,0.0138219055,0.019309537
unknown,0.0,0.006333177,0.09928466,0.005675343,0.039832853
unknown,0.0,0.0061082547,0.09817984,0.019647336,0.016008697
unknown,0.0,0.0058835107,0.098129876,0.019664126,0.019395214
unknown,0.0,0.004939714,0.09725393,0.015294735,0.022682263
unknown,0.0,0.005550568,0.09852864,0.0049236473,0.015319055
unknown,0.0,0.0058295913,0.09883328,0.0061566047,0.024630738
unknown,0.0,0.006562826,0.09896726,0.013931838,0.01866369
unknown,0.0,0.0057035717,0.09859334,0.020665646,0.027421486
unknown,0.0,0.0065574846,0.09865149,0.0065807374,0.019018864
unknown,0.0,0.0060013095,0.09927275,0.005471106,0.029583072
unknown,0.0,0.0053567765,0.09840823,0.005454003,0.025297517
unknown,0.0,0.0061850054,0.09854673,0.006842392,0.01712827
unknown,0.0,0.00686753,0.09845321,0.014872102,0.015977455
unknown,0.0,0.005618305,0.09886263,0.020242244,0.02036716
unknown,0.0,0.0061698793,0.09857902,0.014300228,0.013286262
unknown,0.0,0.006187095,0.098137915,0.0058175577,0.016360205
unknown,0.0,0.005599752,0.099225506,0.02154405,0.011755399
unknown,0.0,0.0065430496,0.09928422,0.024220081,0.019789688
unknown,0.0,0.0052609616,0.09782157,0.004978001,0.020454077
unknown,0.0,0.0057655848,0.09873895,0.007234892,0.015422899
unknown,0.0,0.0051827105,0.0976528,0.004980899,0.015378833
unknown,0.0,0.005588725,0.09762009,0.019822907,0.016352857
unknown,39.0,0.0029089295,0.105903625,0.012961817,0.023875782
unknown,48.0,0.0029890372,0.10627594,0.017216353,0.012611614
unknown,50.0,0.0024788757,0.10578287,0.0028458168,0.027023474
unknown,39.0,0.0020000527,0.11119949,0.013464319,0.019019734
unknown,48.0,0.0023111391,0.1093381,0.013620749,0.024692927
unknown,30.0,0.0021430466,0.108068235,0.009122029,0.021351837
unknown,39.0,0.00247282,0.10743612,0.015304194,0.016770368
unknown,48.0,0.0026280454,0.10706854,0.020183058,0.008799416
unknown,65.0,0.0065437397,0.09246077,0.014140234,0.025104899
unknown,60.0,0.006156114,0.092894256,0.013880172,0.025224142
unknown,69.0,0.0050817807,0.090734534,0.010811791,0.019251341
unknown,67.0,0.007101896,0.09368129,0.029865889,0.03477777
unknown,73.0,0.008008197,0.08945241,0.030502083,0.028796423
unknown,60.0,0.006637701,0.09288981,0.015347095,0.021936595
unknown,60.0,0.006104947,0.0930051,0.029454555,0.029856239
unknown,62.0,0.00679521,0.092980154,0.00679521,0.02844863
unknown,73.0,0.005869911,0.090151705,0.0060254866,0.023964517
unknown,57.0,0.007541691,0.093298696,0.015646204,0.02995555
unknown,46.5,0.0040768716,0.108245514,0.018180134,0.012878506
unknown,28.5,0.0032365236,0.10905329,0.0030073633,0.01289846
unknown,46.5,0.0045358045,0.10654537,0.018787356,0.021496754
unknown,23.799999237060547,0.0034321155,0.110599674,0.01784451,0.02851524
unknown,28.5,0.0033364042,0.1101518,0.0155925555,0.022889592
unknown,28.5,0.003275691,0.10866631,0.025741573,0.017289482
unknown,23.799999237060547,0.0027178645,0.10878259,0.0019655293,0.016219392
unknown,19.299999237060547,0.0034891379,0.110475585,0.017760906,0.015177776
unknown,23.799999237060547,0.0028842704,0.10942747,0.0049108127,0.011773649
unknown,23.799999237060547,0.0030575837,0.11016654,0.005386917,0.011375251
unknown,28.5,0.0038240596,0.11015072,0.007255856,0.029800953
unknown,26.100000381469727,0.0031884012,0.11008416,0.005303512,0.04927383
unknown,28.5,0.0026571585,0.10894688,0.0049783606,0.024378125
unknown,19.299999237060547,0.0035162035,0.110306576,0.0062827277,0.022058466
unknown,19.299999237060547,0.0040871324,0.1101541,0.007443816,0.025631215
unknown,10.5,0.0042262543,0.10826972,0.004620087,0.026586825
unknown,10.25,0.004751071,0.10719604,0.00606559,0.03135154
unknown,10.649999618530273,0.004957922,0.10610737,0.0057689454,0.021309946
unknown,10.430000305175781,0.0042088246,0.108421884,0.0054630158,0.033643954
unknown,10.149999618530273,0.003909081,0.10731112,0.021990215,0.01495983
unknown,0.0,0.014655668,0.08850554,0.03768725,0.02535557
unknown,0.0,0.01380893,0.08816576,0.03761631,0.018053671
unknown,0.0,0.012728348,0.086101726,0.038399313,0.024007093
unknown,0.0,0.01307463,0.08947995,0.0348962,0.024230555
unknown,0.0,0.015064481,0.086673245,0.013931054,0.018553559
unknown,0.0,0.011873755,0.08662193,0.035443764,0.03705145
unknown,0.0,0.012067084,0.08495029,0.011235659,0.025908092
unknown,0.0,0.011851908,0.084456466,0.011851908,0.024600772
unknown,0.0,0.013030446,0.088749945,0.035157498,0.021069022
unknown,0.0,0.013599198,0.08748905,0.0392027,0.017360244
unknown,0.0,0.015049447,0.0914663,0.037931774,0.030317489
unknown,0.0,0.0140592,0.09008707,0.034947235,0.022547865
unknown,0.0,0.011397621,0.08574287,0.03701543,0.021727923
unknown,0.0,0.015534596,0.08767914,0.04251186,0.032140106
unknown,21.0,0.0019711445,0.10560152,0.0045729154,0.042235922
unknown,28.0,0.0029271366,0.10471828,0.019065853,0.020453503
unknown,21.0,0.0017745264,0.10638754,0.0037242349,0.027314922
unknown,38.0,0.0032254455,0.10214406,0.022594685,0.027259948
unknown,50.0,0.001789444,0.10775367,0.021752927,0.06556173
unknown,50.0,0.003092027,0.103518225,0.0025380799,0.024573514
unknown,23.0,0.0028497248,0.09165559,0.007200314,0.016580554
unknown,55.0,0.0020496496,0.10565399,0.0016385728,0.015795017
unknown,48.0,0.0022487268,0.11017556,0.0017459218,0.019765351
unknown,37.0,0.003684242,0.104652286,0.017461332,0.03376464
unknown,59.0,0.002180875,0.10383366,0.004058087,0.013398901
unknown,0.375,0.004750544,0.10481831,0.011308025,0.026448468
unknown,0.375,0.00443369,0.10222182,0.022005992,0.020563068
unknown,0.375,0.0032258437,0.10800907,0.02187809,0.02237558
unknown,0.375,0.003672005,0.10982801,0.0077607906,0.027609838
unknown,0.375,0.0036466215,0.10631849,0.0034209392,0.024784021
unknown,0.375,0.004710482,0.101201825,0.0034760074,0.036867514
unknown,0.375,0.0040342,0.10564282,0.004208365,0.019722624
unknown,0.375,0.0040014563,0.10588641,0.003672529,0.033567037
unknown,0.375,0.0038845718,0.105258815,0.0035043114,0.014572769
unknown,0.375,0.0035467471,0.10756816,0.003089981,0.014306553
unknown,0.375,0.0039009426,0.105365865,0.020966202,0.026376268
unknown,0.375,0.003352941,0.105389036,0.023106955,0.041159097
unknown,0.375,0.0036703262,0.10825633,0.026069824,0.029725907
unknown,0.375,0.004075994,0.106511064,0.007513138,0.028048312
unknown,0.375,0.003049091,0.11034416,0.0033467666,0.016859163
unknown,0.375,0.003387599,0.10736293,0.0058421683,0.026799085
unknown,0.375,0.0034509026,0.107344255,0.0030607774,0.014555612
unknown,0.375,0.0034222228,0.107196875,0.0029995262,0.06883629
unknown,0.375,0.004649504,0.11371826,0.0054257875,0.031488586
unknown,0.375,0.0040752953,0.10568546,0.0056342473,0.0130217215
unknown,0.375,0.003460751,0.10877448,0.005971959,0.016562691
unknown,0.375,0.0030036203,0.1120155,0.006123033,0.03402316
unknown,0.375,0.00379696,0.10551731,0.020308588,0.020837119
unknown,0.375,0.0036957646,0.10780451,0.02585987,0.03731161
unknown,0.375,0.0040530507,0.1061824,0.0032047764,0.02507716
unknown,0.375,0.003790504,0.10888861,0.0082021905,0.023648493
unknown,0.375,0.0034931405,0.10624734,0.013391162,0.028068975
unknown,0.375,0.0038800933,0.106682494,0.014553956,0.01242114
unknown,0.375,0.0032238953,0.10791583,0.0136974435,0.045631226
unknown,0.375,0.003324904,0.107392654,0.003654397,0.021394612
unknown,0.375,0.0040489743,0.107785635,0.00342884,0.009643667
unknown,0.375,0.0040546837,0.105751514,0.0037747063,0.02584693
unknown,0.375,0.0040082764,0.10808653,0.0134675875,0.023080656
unknown,0.375,0.0036109297,0.10796667,0.024670837,0.015946014
unknown,0.375,0.0036878083,0.108469345,0.0169849,0.01860115
unknown,0.375,0.0039913896,0.10496863,0.015870206,0.017464267
unknown,0.375,0.003462294,0.106886454,0.013803031,0.0168958
unknown,0.375,0.0040094764,0.108038425,0.0044448627,0.028223306
unknown,0.375,0.004153771,0.104965724,0.015704686,0.02412089
unknown,0.375,0.0032585915,0.109328106,0.004331445,0.0097011775
unknown,0.375,0.003724921,0.10749886,0.018940689,0.02792074
unknown,0.375,0.0027841842,0.110302284,0.01696339,0.020484608
unknown,0.375,0.0038477136,0.10470064,0.016597271,0.028494123
unknown,0.375,0.003682358,0.10542176,0.016995763,0.0153308185
unknown,0.375,0.00485712,0.10331616,0.016299494,0.022266155
unknown,0.375,0.0036118622,0.10600949,0.0035373939,0.03567617
unknown,0.375,0.0042942613,0.10685031,0.018061185,0.021571044
unknown,0.375,0.0047404203,0.1040269,0.0041095098,0.04137367
unknown,53.0,0.0053317714,0.10646199,0.005334246,0.019883158
unknown,73.0,0.005327109,0.10850826,0.0065722642,0.024910623
unknown,90.0,0.0050476408,0.10621646,0.014260381,0.020891296
unknown,76.0,0.0049620303,0.1084243,0.005955537,0.016629804
unknown,81.0,0.0052213464,0.10723265,0.020524088,0.015330162
unknown,80.0,0.0050460873,0.1058956,0.019981181,0.028496066
unknown,74.0,0.004927114,0.10580595,0.023078525,0.021986334
unknown,79.0,0.005970994,0.1051312,0.016025925,0.024235718
unknown,67.0,0.0055379802,0.106774345,0.013813051,0.026165836
unknown,68.0,0.0068756905,0.107454896,0.016281087,0.02657942
unknown,59.0,0.0071005165,0.09796654,0.008209324,0.020662544
unknown,39.0,0.005840804,0.09420136,0.0047569,0.02171976
unknown,43.0,0.0051562744,0.093861826,0.016729366,0.015482743
unknown,75.0,0.0061470144,0.09676866,0.0077509987,0.01861102
unknown,55.0,0.0062642302,0.09175955,0.015297738,0.016464913
unknown,46.0,0.005940395,0.096043795,0.024636967,0.03209835
unknown,53.0,0.0063171317,0.09546281,0.0063549387,0.022940293
unknown,68.0,0.006038044,0.09280952,0.006729417,0.022914931
unknown,30.0,0.0059488104,0.094726436,0.021085376,0.0251446
unknown,86.0,0.00654974,0.09602997,0.0063765007,0.019312266
unknown,49.0,0.005651057,0.09450009,0.015703002,0.00942249
unknown,39.0,0.0063440087,0.09631904,0.0064711403,0.023220439
unknown,32.0,0.0061603966,0.09560373,0.01267159,0.018138308
unknown,46.0,0.0066539263,0.09772407,0.0067745973,0.03062368
unknown,38.0,0.006480278,0.096639246,0.025719343,0.022980254
unknown,52.0,0.0059939036,0.09332145,0.020264914,0.016074628
unknown,77.0,0.0069105085,0.09798257,0.020159207,0.0216332
unknown,53.0,0.00599045,0.094975196,0.022487175,0.023102619
unknown,77.0,0.006422365,0.094758734,0.015379602,0.018078294
unknown,41.0,0.0066920468,0.09736774,0.010129598,0.01864274
unknown,55.0,0.006526339,0.0962077,0.006000076,0.025307244
unknown,35.0,0.008353401,0.08610048,0.011983382,0.012808515
unknown,67.0,0.00691737,0.09798521,0.029543836,0.023195906
unknown,81.0,0.0075456193,0.100116126,0.017906478,0.021071445
unknown,46.0,0.0072761513,0.09283325,0.01337915,0.0147797
unknown,71.0,0.02217308,0.093501076,0.036909033,0.03353254
unknown,76.0,0.0062307874,0.09571709,0.0064918892,0.021742964
unknown,67.0,0.0064019784,0.09589156,0.006886257,0.022600563
unknown,71.0,0.005990576,0.09575388,0.0228373,0.0126407705
unknown,55.0,0.00429286,0.099539064,0.007649944,0.0068363547
unknown,85.0,0.0069650924,0.09772573,0.024575908,0.025827667
unknown,44.0,0.006162786,0.09490755,0.02384553,0.026470631
unknown,51.0,0.0034951132,0.09658105,0.007187478,0.018754642
unknown,48.0,0.0031190524,0.09550584,0.021120563,0.015847757
unknown,55.0,0.0042394693,0.096149534,0.0075252107,0.023035578
unknown,64.0,0.0034938378,0.092339225,0.0075029125,0.015929136
unknown,48.0,0.00203185,0.10879442,0.015436989,0.02314774
unknown,59.0,0.0033474264,0.09458772,0.022485554,0.017289363
unknown,46.0,0.0028077771,0.09750595,0.0057838345,0.020187818
unknown,44.0,0.0039092414,0.09080614,0.022472305,0.015165831
unknown,32.0,0.0032344423,0.093538865,0.016583353,0.013461463
unknown,42.0,0.0033243697,0.09580759,0.021125475,0.0135906655
unknown,50.0,0.005453305,0.09786438,0.02169316,0.014819749
unknown,26.0,0.0055860006,0.10475579,0.004632276,0.017065527
unknown,30.0,0.0050742435,0.10431445,0.009513287,0.012557457
unknown,28.0,0.005134851,0.104968116,0.010356789,0.030346457
unknown,50.0,0.0057081264,0.10571989,0.02369324,0.018461566
unknown,43.0,0.0051726126,0.10499082,0.012281493,0.04567842
unknown,57.0,0.005395714,0.10485552,0.010385833,0.022670316
unknown,0.0,0.0049041575,0.11393767,0.02718823,0.027808549
unknown,4.0,0.003967381,0.11377832,0.028177409,0.027840514
unknown,3.0,0.006957354,0.114876844,0.006976105,0.03554813
unknown,2.0,0.008064751,0.11581662,0.02047449,0.019303499
unknown,0.0,0.0059562773,0.114803195,0.021288143,0.032961432
unknown,0.0,0.0050419886,0.112130806,0.0045602657,0.025871957
unknown,5.0,0.0074584894,0.11456229,0.0070000994,0.038258474
unknown,3.0,0.0063587064,0.11544401,0.00667822,0.033505037
unknown,5.0,0.00354587,0.11066553,0.00354587,0.019997628
unknown,0.0,0.0053665894,0.1143477,0.016633715,0.030862391
unknown,2.0,0.0075062956,0.113988,0.017658979,0.03945757
unknown,2.0,0.0055784453,0.115437,0.006641517,0.01796458
unknown,5.0,0.0034427196,0.113280214,0.010074783,0.038508773
unknown,2.0,0.00975542,0.11465961,0.022491656,0.04007715
unknown,0.0,0.0049311966,0.11552989,0.007951645,0.01531481
unknown,2.0,0.0060652485,0.1155076,0.023530094,0.038381137
unknown,5.0,0.025418717,0.10999251,0.026671445,0.057532303
unknown,2.0,0.0041300883,0.11459582,0.0052645532,0.046883553
unknown,5.0,0.004725489,0.114360854,0.016542466,0.020968286
unknown,0.0,0.0060633114,0.11573705,0.0056446865,0.018480254
unknown,2.0,0.0049883164,0.11463131,0.016000492,0.028669111
unknown,3.0,0.006813802,0.11233717,0.018439963,0.023333453
unknown,2.0,0.0046165697,0.11413229,0.0047005154,0.03677359
unknown,1.0,0.0048689316,0.11534409,0.006981179,0.023495939
unknown,59.0,0.008332099,0.10428797,0.017280273,0.02092151
unknown,63.0,0.0055746967,0.10833271,0.010537241,0.024127295
unknown,53.0,0.0051717786,0.10946475,0.0057239663,0.03552851
unknown,53.0,0.004885845,0.10530432,0.005387468,0.025198258
unknown,64.0,0.00424458,0.102914035,0.004447803,0.014306662
unknown,53.0,0.0049406867,0.10731315,0.010687437,0.06600085
unknown,64.0,0.0095408335,0.10413243,0.010747994,0.02089979
unknown,64.0,0.0077484027,0.09670341,0.008621404,0.017723281
unknown,38.0,0.0053122872,0.10886001,0.012373731,0.018025521
unknown,53.0,0.0051535065,0.1083074,0.0051535065,0.024233326
unknown,36.0,0.0056420034,0.10938316,0.024497682,0.019915981
unknown,38.0,0.0053743287,0.105460905,0.024850497,0.016906343
unknown,64.0,0.007870497,0.09623672,0.0077183503,0.03296988
unknown,59.0,0.0058702976,0.10950644,0.012559417,0.0277292
unknown,59.0,0.005413806,0.10839024,0.023669252,0.06655063
unknown,59.0,0.0047879764,0.10670398,0.0064249975,0.020974025
unknown,53.0,0.0044740345,0.106840834,0.0044791545,0.028082369
unknown,59.0,0.0050177616,0.10723958,0.0046267267,0.030190887
unknown,59.0,0.0051780236,0.107557416,0.004687869,0.01882727
unknown,59.0,0.008957447,0.1065884,0.008895731,0.036082268
unknown,53.0,0.0047325282,0.10740457,0.02177316,0.027468367
unknown,38.0,0.00825725,0.104839295,0.03381575,0.06812973
unknown,53.0,0.008454773,0.10409657,0.016235,0.028350145
unknown,31.0,0.0050861957,0.09144346,0.029081855,0.020780161
unknown,49.0,0.0048835445,0.08972455,0.02348346,0.016985398
unknown,30.0,0.004685372,0.091966555,0.0092718415,0.022470191
unknown,62.0,0.0047635827,0.09191645,0.005186003,0.018601082
unknown,31.0,0.005634512,0.09204172,0.0112582315,0.018274175
unknown,50.0,0.004850288,0.09118765,0.025705887,0.01575633
unknown,1.0,0.0040525733,0.0946111,0.0049132756,0.017960938
unknown,0.0,0.0038426616,0.09846388,0.003800216,0.01686456
unknown,2.0,0.003170723,0.09744457,0.0039784014,0.028873116
unknown,3.0,0.0040233033,0.09663121,0.025086956,0.015826661
unknown,0.0,0.0038412965,0.097020775,0.005797592,0.030695405
unknown,0.6666666865348816,0.004533618,0.09562318,0.016553806,0.013332937
unknown,5.0,0.0036735558,0.09707203,0.0036735558,0.016904503
unknown,2.0,0.0036141293,0.09678083,0.014432772,0.020709543
unknown,4.0,0.0038792104,0.09660519,0.011545823,0.025323927
unknown,0.0,0.00369724,0.096848376,0.02158516,0.015363635
unknown,0.0,0.003772576,0.09631502,0.0035781488,0.02233094
unknown,3.0,0.0041659535,0.098899275,0.013614103,0.017768586
unknown,5.0,0.003574948,0.095385276,0.007127463,0.017674513
unknown,2.0,0.004295362,0.09854763,0.004759117,0.022144098
unknown,5.0,0.0035380227,0.07171861,0.005625442,0.01465372
unknown,0.25,0.0040881317,0.0981262,0.015905967,0.013221738
unknown,1.0,0.0039904434,0.09768838,0.006909219,0.015743049
unknown,3.0,0.0039447853,0.097823456,0.0039447853,0.018995008
unknown,1.0,0.0040342305,0.09604868,0.020502526,0.023123205
unknown,1.0,0.004687095,0.097204566,0.0069025755,0.010185209
unknown,3.0,0.0036642556,0.07294683,0.006112495,0.021629922
unknown,0.0,0.0038647365,0.09558488,0.004797414,0.031060027
unknown,0.0,0.0039616884,0.09657446,0.004187547,0.02112462
unknown,0.4166666567325592,0.004455633,0.09810821,0.0143668875,0.03498327
unknown,0.0,0.004201179,0.09688583,0.0036932095,0.02643668
unknown,2.0,0.004053574,0.07238746,0.011308522,0.033750445
unknown,0.0,0.003957256,0.09668102,0.004065219,0.015565767
unknown,4.0,0.004142172,0.09490186,0.0051415507,0.025181966
unknown,21.0,0.001983727,0.10644987,0.0029043346,0.025954524
unknown,23.0,0.0018313022,0.10763396,0.015893245,0.018396154
unknown,42.0,0.002810835,0.10726821,0.02231041,0.033838913
unknown,22.0,0.0020350802,0.107888594,0.017345125,0.03598741
unknown,21.0,0.001898236,0.10701316,0.016974878,0.016981982
unknown,23.0,0.0018171534,0.10686087,0.01861497,0.025855621
unknown,49.0,0.002155086,0.10637448,0.003721224,0.01777354
unknown,23.0,0.0015936404,0.106883824,0.0016711357,0.083514094
unknown,88.0,0.0049677473,0.10173994,0.02467998,0.01825232
unknown,83.0,0.004957493,0.10347479,0.021258777,0.014461541
unknown,89.0,0.004689695,0.10137577,0.022578066,0.03200477
unknown,76.0,0.004570209,0.10242193,0.0043531246,0.030416999
unknown,74.0,0.005212528,0.101298995,0.02152038,0.025786202
unknown,73.0,0.00494879,0.101949155,0.004864351,0.015612347
unknown,90.0,0.0048990212,0.10283749,0.025764514,0.019584509
unknown,78.0,0.0052129747,0.1021883,0.0048551937,0.013393059
unknown,68.0,0.0053283437,0.10246078,0.025708634,0.020824702
unknown,80.0,0.0047767907,0.10359431,0.02127834,0.023985637
unknown,92.0,0.0049142875,0.100058354,0.02034939,0.015581647
unknown,79.0,0.0050793868,0.10117283,0.004342815,0.024477655
unknown,73.0,0.0050575174,0.10164335,0.022776501,0.02356057
unknown,67.0,0.004817765,0.100432895,0.022468716,0.026880477
unknown,53.0,0.0045960485,0.09779574,0.012414944,0.01002459
unknown,63.0,0.0057138517,0.09468981,0.013772483,0.008042668
unknown,76.0,0.0045097107,0.0990513,0.0042141574,0.035160024
unknown,57.0,0.006017515,0.096935146,0.012860432,0.02453523
unknown,49.0,0.006024463,0.095679455,0.017866615,0.015131023
unknown,80.0,0.007714177,0.08709827,0.007714177,0.018601298
unknown,60.0,0.0053926436,0.10587346,0.0060430095,0.037392788
unknown,77.0,0.0053379117,0.10456706,0.0073667425,0.030645855
unknown,77.0,0.0051616416,0.10902368,0.005922081,0.037533317
unknown,35.0,0.00301702,0.10568989,0.023239322,0.022052785
unknown,57.0,0.0032307357,0.105910935,0.0035398079,0.011093353
unknown,39.0,0.0032173037,0.10487436,0.0036747043,0.029937191
