lr-AdamW/pg4,_runtime,val/recon_loss,epoch,lr-AdamW/pg1,test/recon_loss,val/mae,train/r2,train/loss_step,val/r2,val/medae,train/age_loss,train/loss_epoch,trainer/global_step,train/mae,train/medae,lr-AdamW/pg3,test/age_loss,train/recon_loss,val/age_loss,_timestamp,lr-AdamW/pg2,test/medae,test/r2,test/mae,val/loss,_step,test/loss
1.5521824514447554e-05,51114.430296026,,,7.760912257223777e-05,,,,,,,,,5709,,,1.5521824514447554e-05,,,,1779924700.5830734,7.760912257223777e-05,,,,,3050,
1.5521824514447554e-05,51116.73397788,,,7.760912257223777e-05,,,,,,,,,5709,,,1.5521824514447554e-05,,,,1779924702.886797,7.760912257223777e-05,,,,,3051,
1.5521824514447554e-05,51119.036631129,,,7.760912257223777e-05,,,,,,,,,5709,,,1.5521824514447554e-05,,,,1779924705.1894786,7.760912257223777e-05,,,,,3052,
1.5521824514447554e-05,51121.340077021,,,7.760912257223777e-05,,,,,,,,,5709,,,1.5521824514447554e-05,,,,1779924707.4928935,7.760912257223777e-05,,,,,3053,
,51123.642988521,,100.0,,,,,0.029708538204431534,,,,,5709,,,,,,,1779924709.7959986,,,,,,3054,
1.5506036207568438e-05,51206.57901128,,,7.753018103784219e-05,,,,,,,,,5719,,,1.5506036207568438e-05,,,,1779924792.7318208,7.753018103784219e-05,,,,,3055,
1.5506036207568438e-05,51208.880137069,,,7.753018103784219e-05,,,,,,,,,5719,,,1.5506036207568438e-05,,,,1779924795.0329187,7.753018103784219e-05,,,,,3056,
1.5506036207568438e-05,51211.185232066,,,7.753018103784219e-05,,,,,,,,,5719,,,1.5506036207568438e-05,,,,1779924797.3380609,7.753018103784219e-05,,,,,3057,
1.5506036207568438e-05,51213.488881903,,,7.753018103784219e-05,,,,,,,,,5719,,,1.5506036207568438e-05,,,,1779924799.6419184,7.753018103784219e-05,,,,,3058,
,51215.793791705,,100.0,,,,,0.021908966824412346,,,,,5719,,,,,,,1779924801.9466336,,,,,,3059,
1.549022817998132e-05,51298.707704221,,,7.74511408999066e-05,,,,,,,,,5729,,,1.549022817998132e-05,,,,1779924884.8605275,7.74511408999066e-05,,,,,3060,
1.549022817998132e-05,51301.011450016,,,7.74511408999066e-05,,,,,,,,,5729,,,1.549022817998132e-05,,,,1779924887.1642888,7.74511408999066e-05,,,,,3061,
1.549022817998132e-05,51303.316467654,,,7.74511408999066e-05,,,,,,,,,5729,,,1.549022817998132e-05,,,,1779924889.4694946,7.74511408999066e-05,,,,,3062,
1.549022817998132e-05,51305.619845538,,,7.74511408999066e-05,,,,,,,,,5729,,,1.549022817998132e-05,,,,1779924891.772693,7.74511408999066e-05,,,,,3063,
,51307.92646764,,100.0,,,,,0.02248382195830345,,,,,5729,,,,,,,1779924894.079351,,,,,,3064,
1.547440048830506e-05,51390.682089995,,,7.73720024415253e-05,,,,,,,,,5739,,,1.547440048830506e-05,,,,1779924976.8349457,7.73720024415253e-05,,,,,3065,
1.547440048830506e-05,51392.969297881,,,7.73720024415253e-05,,,,,,,,,5739,,,1.547440048830506e-05,,,,1779924979.1221237,7.73720024415253e-05,,,,,3066,
1.547440048830506e-05,51395.256990528,,,7.73720024415253e-05,,,,,,,,,5739,,,1.547440048830506e-05,,,,1779924981.409873,7.73720024415253e-05,,,,,3067,
1.547440048830506e-05,51397.545408476,,,7.73720024415253e-05,,,,,,,,,5739,,,1.547440048830506e-05,,,,1779924983.6982265,7.73720024415253e-05,,,,,3068,
,51399.835676477,,100.0,,,,,0.031171150505542755,,,,,5739,,,,,,,1779924985.9885545,,,,,,3069,
1.5458553189228952e-05,51482.703367417,,,7.729276594614476e-05,,,,,,,,,5749,,,1.5458553189228952e-05,,,,1779925068.856219,7.729276594614476e-05,,,,,3070,
1.5458553189228952e-05,51485.005856621,,,7.729276594614476e-05,,,,,,,,,5749,,,1.5458553189228952e-05,,,,1779925071.1587052,7.729276594614476e-05,,,,,3071,
1.5458553189228952e-05,51487.308974192,,,7.729276594614476e-05,,,,,,,,,5749,,,1.5458553189228952e-05,,,,1779925073.4618566,7.729276594614476e-05,,,,,3072,
1.5458553189228952e-05,51489.614162997,,,7.729276594614476e-05,,,,,,,,,5749,,,1.5458553189228952e-05,,,,1779925075.766975,7.729276594614476e-05,,,,,3073,
,51491.918410629,,100.0,,,,,0.02119026705622673,,,,,5749,,,,,,,1779925078.0712929,,,,,,3074,
,51579.920215294,0.0,100.0,,,5.727232456207275,,,0.8992862701416016,3.875,,,5756,,,,,,0.02725186012685299,1779925166.073002,,,,,0.02725186012685299,3075,
,51579.923873795,,100.0,,,,0.9182009696960449,,,,0.024104265496134758,0.024104265496134758,5756,5.288226127624512,3.5,,,0.0,,1779925166.0769622,,,,,,3076,
1.5442686339512512e-05,51598.651745144,,,7.721343169756255e-05,,,,,,,,,5759,,,1.5442686339512512e-05,,,,1779925184.8045797,7.721343169756255e-05,,,,,3077,
1.5442686339512512e-05,51600.955470573,,,7.721343169756255e-05,,,,,,,,,5759,,,1.5442686339512512e-05,,,,1779925187.1081445,7.721343169756255e-05,,,,,3078,
1.5442686339512512e-05,51603.257745052,,,7.721343169756255e-05,,,,,,,,,5759,,,1.5442686339512512e-05,,,,1779925189.4107995,7.721343169756255e-05,,,,,3079,
1.5442686339512512e-05,51605.56127523,,,7.721343169756255e-05,,,,,,,,,5759,,,1.5442686339512512e-05,,,,1779925191.714144,7.721343169756255e-05,,,,,3080,
,51607.867401053,,101.0,,,,,0.018802430480718613,,,,,5759,,,,,,,1779925194.02021,,,,,,3081,
1.5426799995985277e-05,51690.7810049,,,7.713399997992639e-05,,,,,,,,,5769,,,1.5426799995985277e-05,,,,1779925276.9337845,7.713399997992639e-05,,,,,3082,
1.5426799995985277e-05,51693.085060027,,,7.713399997992639e-05,,,,,,,,,5769,,,1.5426799995985277e-05,,,,1779925279.2378588,7.713399997992639e-05,,,,,3083,
1.5426799995985277e-05,51695.38748965,,,7.713399997992639e-05,,,,,,,,,5769,,,1.5426799995985277e-05,,,,1779925281.5403159,7.713399997992639e-05,,,,,3084,
1.5426799995985277e-05,51697.690682683,,,7.713399997992639e-05,,,,,,,,,5769,,,1.5426799995985277e-05,,,,1779925283.8434863,7.713399997992639e-05,,,,,3085,
,51699.993766533,,101.0,,,,,0.016237203031778336,,,,,5769,,,,,,,1779925286.1466353,,,,,,3086,
1.5410894215546614e-05,51782.910964943,,,7.705447107773307e-05,,,,,,,,,5779,,,1.5410894215546614e-05,,,,1779925369.0638123,7.705447107773307e-05,,,,,3087,
1.5410894215546614e-05,51785.212598479,,,7.705447107773307e-05,,,,,,,,,5779,,,1.5410894215546614e-05,,,,1779925371.3654346,7.705447107773307e-05,,,,,3088,
1.5410894215546614e-05,51787.516997854,,,7.705447107773307e-05,,,,,,,,,5779,,,1.5410894215546614e-05,,,,1779925373.6698208,7.705447107773307e-05,,,,,3089,
1.5410894215546614e-05,51789.821860316,,,7.705447107773307e-05,,,,,,,,,5779,,,1.5410894215546614e-05,,,,1779925375.974734,7.705447107773307e-05,,,,,3090,
,51792.125970159,,101.0,,,,,0.033872753381729126,,,,,5779,,,,,,,1779925378.278785,,,,,,3091,
1.5394969055165497e-05,51875.054433442,,,7.69748452758275e-05,,,,,,,,,5789,,,1.5394969055165497e-05,,,,1779925461.207344,7.69748452758275e-05,,,,,3092,
1.5394969055165497e-05,51877.357985182,,,7.69748452758275e-05,,,,,,,,,5789,,,1.5394969055165497e-05,,,,1779925463.5108628,7.69748452758275e-05,,,,,3093,
1.5394969055165497e-05,51879.662243134,,,7.69748452758275e-05,,,,,,,,,5789,,,1.5394969055165497e-05,,,,1779925465.8151183,7.69748452758275e-05,,,,,3094,
1.5394969055165497e-05,51881.965610177,,,7.69748452758275e-05,,,,,,,,,5789,,,1.5394969055165497e-05,,,,1779925468.1184814,7.69748452758275e-05,,,,,3095,
,51884.272628011,,101.0,,,,,0.018085097894072533,,,,,5789,,,,,,,1779925470.4255238,,,,,,3096,
1.537902457188032e-05,51967.196132187,,,7.68951228594016e-05,,,,,,,,,5799,,,1.537902457188032e-05,,,,1779925553.3489535,7.68951228594016e-05,,,,,3097,
1.537902457188032e-05,51969.498474305,,,7.68951228594016e-05,,,,,,,,,5799,,,1.537902457188032e-05,,,,1779925555.6513317,7.68951228594016e-05,,,,,3098,
1.537902457188032e-05,51971.801974956,,,7.68951228594016e-05,,,,,,,,,5799,,,1.537902457188032e-05,,,,1779925557.9548354,7.68951228594016e-05,,,,,3099,
1.537902457188032e-05,51974.103449002,,,7.68951228594016e-05,,,,,,,,,5799,,,1.537902457188032e-05,,,,1779925560.2563174,7.68951228594016e-05,,,,,3100,
,51976.410929179,,101.0,,,,,0.0278310663998127,,,,,5799,,,,,,,1779925562.5638268,,,,,,3101,
1.5363060822798673e-05,52059.343705965,,,7.681530411399336e-05,,,,,,,,,5809,,,1.5363060822798673e-05,,,,1779925645.4965506,7.681530411399336e-05,,,,,3102,
1.5363060822798673e-05,52061.646961995,,,7.681530411399336e-05,,,,,,,,,5809,,,1.5363060822798673e-05,,,,1779925647.7997732,7.681530411399336e-05,,,,,3103,
1.5363060822798673e-05,52063.952283761,,,7.681530411399336e-05,,,,,,,,,5809,,,1.5363060822798673e-05,,,,1779925650.105149,7.681530411399336e-05,,,,,3104,
1.5363060822798673e-05,52066.256747569,,,7.681530411399336e-05,,,,,,,,,5809,,,1.5363060822798673e-05,,,,1779925652.409635,7.681530411399336e-05,,,,,3105,
,52068.562397722,,101.0,,,,,0.02321387641131878,,,,,5809,,,,,,,1779925654.715315,,,,,,3106,
,52128.919172058,0.0,101.0,,,5.71890115737915,,,0.8994996547698975,3.90625,,,5813,,,,,,0.02709454670548439,1779925715.0719495,,,,,0.02709454670548439,3107,
,52128.922918441,,101.0,,,,0.9201094508171082,,,,0.023600604385137558,0.023600604385137558,5813,5.1908488273620605,3.4921875,,,0.0,,1779925715.0759842,,,,,,3108,
1.5347077865097163e-05,52175.250970582,,,7.673538932548581e-05,,,,,,,,,5819,,,1.5347077865097163e-05,,,,1779925761.4038215,7.673538932548581e-05,,,,,3109,
1.5347077865097163e-05,52177.555874637,,,7.673538932548581e-05,,,,,,,,,5819,,,1.5347077865097163e-05,,,,1779925763.7087553,7.673538932548581e-05,,,,,3110,
1.5347077865097163e-05,52179.859038737,,,7.673538932548581e-05,,,,,,,,,5819,,,1.5347077865097163e-05,,,,1779925766.0117934,7.673538932548581e-05,,,,,3111,
1.5347077865097163e-05,52182.161234482,,,7.673538932548581e-05,,,,,,,,,5819,,,1.5347077865097163e-05,,,,1779925768.3140364,7.673538932548581e-05,,,,,3112,
,52184.46933712,,102.0,,,,,0.01691386103630066,,,,,5819,,,,,,,1779925770.6222064,,,,,,3113,
1.5331075756021183e-05,52267.398480413,,,7.665537878010592e-05,,,,,,,,,5829,,,1.5331075756021183e-05,,,,1779925853.551289,7.665537878010592e-05,,,,,3114,
1.5331075756021183e-05,52269.703435619,,,7.665537878010592e-05,,,,,,,,,5829,,,1.5331075756021183e-05,,,,1779925855.8563287,7.665537878010592e-05,,,,,3115,
1.5331075756021183e-05,52272.008085298,,,7.665537878010592e-05,,,,,,,,,5829,,,1.5331075756021183e-05,,,,1779925858.1609337,7.665537878010592e-05,,,,,3116,
1.5331075756021183e-05,52274.309987005,,,7.665537878010592e-05,,,,,,,,,5829,,,1.5331075756021183e-05,,,,1779925860.462909,7.665537878010592e-05,,,,,3117,
,52276.615034474,,102.0,,,,,0.01895749382674694,,,,,5829,,,,,,,1779925862.7678883,,,,,,3118,
1.5315054552884733e-05,52359.547353771,,,7.657527276442366e-05,,,,,,,,,5839,,,1.5315054552884733e-05,,,,1779925945.7001312,7.657527276442366e-05,,,,,3119,
1.5315054552884733e-05,52361.851441287,,,7.657527276442366e-05,,,,,,,,,5839,,,1.5315054552884733e-05,,,,1779925948.004309,7.657527276442366e-05,,,,,3120,
1.5315054552884733e-05,52364.155008451,,,7.657527276442366e-05,,,,,,,,,5839,,,1.5315054552884733e-05,,,,1779925950.307895,7.657527276442366e-05,,,,,3121,
1.5315054552884733e-05,52366.457765078,,,7.657527276442366e-05,,,,,,,,,5839,,,1.5315054552884733e-05,,,,1779925952.6106353,7.657527276442366e-05,,,,,3122,
,52368.763937321,,102.0,,,,,0.01861628331243992,,,,,5839,,,,,,,1779925954.9168236,,,,,,3123,
1.529901431307019e-05,52451.652816002,,,7.649507156535094e-05,,,,,,,,,5849,,,1.529901431307019e-05,,,,1779926037.8056257,7.649507156535094e-05,,,,,3124,
1.529901431307019e-05,52453.94019088,,,7.649507156535094e-05,,,,,,,,,5849,,,1.529901431307019e-05,,,,1779926040.0930552,7.649507156535094e-05,,,,,3125,
1.529901431307019e-05,52456.2280715,,,7.649507156535094e-05,,,,,,,,,5849,,,1.529901431307019e-05,,,,1779926042.3809013,7.649507156535094e-05,,,,,3126,
1.529901431307019e-05,52458.518395445,,,7.649507156535094e-05,,,,,,,,,5849,,,1.529901431307019e-05,,,,1779926044.6712906,7.649507156535094e-05,,,,,3127,
,52460.808448073,,102.0,,,,,0.020517855882644653,,,,,5849,,,,,,,1779926046.9613376,,,,,,3128,
1.5282955094028117e-05,52543.16199399,,,7.641477547014058e-05,,,,,,,,,5859,,,1.5282955094028117e-05,,,,1779926129.3148623,7.641477547014058e-05,,,,,3129,
1.5282955094028117e-05,52545.451605353,,,7.641477547014058e-05,,,,,,,,,5859,,,1.5282955094028117e-05,,,,1779926131.6045182,7.641477547014058e-05,,,,,3130,
1.5282955094028117e-05,52547.74030171,,,7.641477547014058e-05,,,,,,,,,5859,,,1.5282955094028117e-05,,,,1779926133.8930898,7.641477547014058e-05,,,,,3131,
1.5282955094028117e-05,52550.029468977,,,7.641477547014058e-05,,,,,,,,,5859,,,1.5282955094028117e-05,,,,1779926136.1823285,7.641477547014058e-05,,,,,3132,
,52552.319319112,,102.0,,,,,0.02748877927660942,,,,,5859,,,,,,,1779926138.4722037,,,,,,3133,
1.526687695327706e-05,52634.660208021,,,7.63343847663853e-05,,,,,,,,,5869,,,1.526687695327706e-05,,,,1779926220.813044,7.63343847663853e-05,,,,,3134,
1.526687695327706e-05,52636.947585285,,,7.63343847663853e-05,,,,,,,,,5869,,,1.526687695327706e-05,,,,1779926223.100419,7.63343847663853e-05,,,,,3135,
1.526687695327706e-05,52639.242906524,,,7.63343847663853e-05,,,,,,,,,5869,,,1.526687695327706e-05,,,,1779926225.3957617,7.63343847663853e-05,,,,,3136,
1.526687695327706e-05,52641.545953372,,,7.63343847663853e-05,,,,,,,,,5869,,,1.526687695327706e-05,,,,1779926227.6988194,7.63343847663853e-05,,,,,3137,
,52643.849476757,,102.0,,,,,0.019754663109779358,,,,,5869,,,,,,,1779926230.0023804,,,,,,3138,
,52676.671193828,0.0,102.0,,,5.764421463012695,,,0.9005500078201294,3.9185028076171875,,,5870,,,,,,0.027309833094477654,1779926262.8239212,,,,,0.027309833094477654,3139,
,52676.674660771,,102.0,,,,0.9166412353515625,,,,0.024060769006609917,0.024060769006609917,5870,5.272671699523926,3.5625,,,0.0,,1779926262.8277159,,,,,,3140,
1.5250779948403325e-05,52750.65684142,,,7.625389974201663e-05,,,,,,,,,5879,,,1.5250779948403325e-05,,,,1779926336.809617,7.625389974201663e-05,,,,,3141,
1.5250779948403325e-05,52752.960281807,,,7.625389974201663e-05,,,,,,,,,5879,,,1.5250779948403325e-05,,,,1779926339.1131282,7.625389974201663e-05,,,,,3142,
1.5250779948403325e-05,52755.263193901,,,7.625389974201663e-05,,,,,,,,,5879,,,1.5250779948403325e-05,,,,1779926341.4161327,7.625389974201663e-05,,,,,3143,
1.5250779948403325e-05,52757.567129014,,,7.625389974201663e-05,,,,,,,,,5879,,,1.5250779948403325e-05,,,,1779926343.719959,7.625389974201663e-05,,,,,3144,
,52759.871417009,,103.0,,,,,0.019670136272907257,,,,,5879,,,,,,,1779926346.0243318,,,,,,3145,
1.5234664137060793e-05,52842.790687107,,,7.617332068530396e-05,,,,,,,,,5889,,,1.5234664137060793e-05,,,,1779926428.9435148,7.617332068530396e-05,,,,,3146,
1.5234664137060793e-05,52845.092516472,,,7.617332068530396e-05,,,,,,,,,5889,,,1.5234664137060793e-05,,,,1779926431.2454174,7.617332068530396e-05,,,,,3147,
1.5234664137060793e-05,52847.398916887,,,7.617332068530396e-05,,,,,,,,,5889,,,1.5234664137060793e-05,,,,1779926433.5517483,7.617332068530396e-05,,,,,3148,
1.5234664137060793e-05,52849.702601182,,,7.617332068530396e-05,,,,,,,,,5889,,,1.5234664137060793e-05,,,,1779926435.8554654,7.617332068530396e-05,,,,,3149,
,52852.009837196,,103.0,,,,,0.031843360513448715,,,,,5889,,,,,,,1779926438.1627111,,,,,,3150,
1.52185295769707e-05,52934.908574149,,,7.60926478848535e-05,,,,,,,,,5899,,,1.52185295769707e-05,,,,1779926521.0613708,7.60926478848535e-05,,,,,3151,
1.52185295769707e-05,52937.208731463,,,7.60926478848535e-05,,,,,,,,,5899,,,1.52185295769707e-05,,,,1779926523.3615363,7.60926478848535e-05,,,,,3152,
1.52185295769707e-05,52939.509949944,,,7.60926478848535e-05,,,,,,,,,5899,,,1.52185295769707e-05,,,,1779926525.6628988,7.60926478848535e-05,,,,,3153,
1.52185295769707e-05,52941.813468773,,,7.60926478848535e-05,,,,,,,,,5899,,,1.52185295769707e-05,,,,1779926527.966368,7.60926478848535e-05,,,,,3154,
,52944.116117005,,103.0,,,,,0.0218968465924263,,,,,5899,,,,,,,1779926530.2689319,,,,,,3155,
1.5202376325921429e-05,53026.991786382,,,7.601188162960714e-05,,,,,,,,,5909,,,1.5202376325921429e-05,,,,1779926613.144571,7.601188162960714e-05,,,,,3156,
1.5202376325921429e-05,53029.296488218,,,7.601188162960714e-05,,,,,,,,,5909,,,1.5202376325921429e-05,,,,1779926615.4492989,7.601188162960714e-05,,,,,3157,
1.5202376325921429e-05,53031.59881778,,,7.601188162960714e-05,,,,,,,,,5909,,,1.5202376325921429e-05,,,,1779926617.7518072,7.601188162960714e-05,,,,,3158,
1.5202376325921429e-05,53033.902666306,,,7.601188162960714e-05,,,,,,,,,5909,,,1.5202376325921429e-05,,,,1779926620.0555062,7.601188162960714e-05,,,,,3159,
,53036.205263473,,103.0,,,,,0.007334567606449127,,,,,5909,,,,,,,1779926622.3580897,,,,,,3160,
1.5186204441768314e-05,53118.838404669,,,7.593102220884157e-05,,,,,,,,,5919,,,1.5186204441768314e-05,,,,1779926704.9912004,7.593102220884157e-05,,,,,3161,
1.5186204441768314e-05,53121.124075553,,,7.593102220884157e-05,,,,,,,,,5919,,,1.5186204441768314e-05,,,,1779926707.2768712,7.593102220884157e-05,,,,,3162,
1.5186204441768314e-05,53123.409163562,,,7.593102220884157e-05,,,,,,,,,5919,,,1.5186204441768314e-05,,,,1779926709.5620406,7.593102220884157e-05,,,,,3163,
1.5186204441768314e-05,53125.697781598,,,7.593102220884157e-05,,,,,,,,,5919,,,1.5186204441768314e-05,,,,1779926711.8506074,7.593102220884157e-05,,,,,3164,
,53127.986117841,,103.0,,,,,0.02318306267261505,,,,,5919,,,,,,,1779926714.1389706,,,,,,3165,
,53224.729990446,0.0,103.0,,,5.731773376464844,,,0.8997913599014282,3.875,,,5927,,,,,,0.027044689282774925,1779926810.8828363,,,,,0.027044689282774925,3166,
,53224.733863517,,103.0,,,,0.918671727180481,,,,0.02381790801882744,0.02381790801882744,5927,5.231622695922852,3.53125,,,0.0,,1779926810.8869553,,,,,,3167,
1.5170013982433418e-05,53234.201494188,,,7.58500699121671e-05,,,,,,,,,5929,,,1.5170013982433418e-05,,,,1779926820.3542795,7.58500699121671e-05,,,,,3168,
1.5170013982433418e-05,53236.49010358,,,7.58500699121671e-05,,,,,,,,,5929,,,1.5170013982433418e-05,,,,1779926822.6429565,7.58500699121671e-05,,,,,3169,
1.5170013982433418e-05,53238.775366784,,,7.58500699121671e-05,,,,,,,,,5929,,,1.5170013982433418e-05,,,,1779926824.928208,7.58500699121671e-05,,,,,3170,
1.5170013982433418e-05,53241.064254416,,,7.58500699121671e-05,,,,,,,,,5929,,,1.5170013982433418e-05,,,,1779926827.217063,7.58500699121671e-05,,,,,3171,
,53243.352950872,,104.0,,,,,0.03902740776538849,,,,,5929,,,,,,,1779926829.5058768,,,,,,3172,
1.5153805005905345e-05,53325.668438901,,,7.576902502952672e-05,,,,,,,,,5939,,,1.5153805005905345e-05,,,,1779926911.8212314,7.576902502952672e-05,,,,,3173,
1.5153805005905345e-05,53327.956986888,,,7.576902502952672e-05,,,,,,,,,5939,,,1.5153805005905345e-05,,,,1779926914.1098473,7.576902502952672e-05,,,,,3174,
1.5153805005905345e-05,53330.240709053,,,7.576902502952672e-05,,,,,,,,,5939,,,1.5153805005905345e-05,,,,1779926916.3935637,7.576902502952672e-05,,,,,3175,
1.5153805005905345e-05,53332.528074074,,,7.576902502952672e-05,,,,,,,,,5939,,,1.5153805005905345e-05,,,,1779926918.6808658,7.576902502952672e-05,,,,,3176,
,53334.815407619,,104.0,,,,,0.02757084369659424,,,,,5939,,,,,,,1779926920.9682736,,,,,,3177,
1.513757757023901e-05,53417.133632319,,,7.568788785119505e-05,,,,,,,,,5949,,,1.513757757023901e-05,,,,1779927003.2864327,7.568788785119505e-05,,,,,3178,
1.513757757023901e-05,53419.420321088,,,7.568788785119505e-05,,,,,,,,,5949,,,1.513757757023901e-05,,,,1779927005.5731356,7.568788785119505e-05,,,,,3179,
1.513757757023901e-05,53421.705257885,,,7.568788785119505e-05,,,,,,,,,5949,,,1.513757757023901e-05,,,,1779927007.8581963,7.568788785119505e-05,,,,,3180,
1.513757757023901e-05,53423.9904256,,,7.568788785119505e-05,,,,,,,,,5949,,,1.513757757023901e-05,,,,1779927010.143216,7.568788785119505e-05,,,,,3181,
,53426.279775442,,104.0,,,,,0.043451324105262756,,,,,5949,,,,,,,1779927012.4326508,,,,,,3182,
1.5121331733555456e-05,53508.607023976,,,7.560665866777727e-05,,,,,,,,,5959,,,1.5121331733555456e-05,,,,1779927094.7598271,7.560665866777727e-05,,,,,3183,
1.5121331733555456e-05,53510.893072558,,,7.560665866777727e-05,,,,,,,,,5959,,,1.5121331733555456e-05,,,,1779927097.045918,7.560665866777727e-05,,,,,3184,
1.5121331733555456e-05,53513.179689956,,,7.560665866777727e-05,,,,,,,,,5959,,,1.5121331733555456e-05,,,,1779927099.3327334,7.560665866777727e-05,,,,,3185,
1.5121331733555456e-05,53515.463787528,,,7.560665866777727e-05,,,,,,,,,5959,,,1.5121331733555456e-05,,,,1779927101.616602,7.560665866777727e-05,,,,,3186,
,53517.753295693,,104.0,,,,,0.01864480972290039,,,,,5959,,,,,,,1779927103.906183,,,,,,3187,
1.5105067554041613e-05,53600.05634006,,,7.552533777020806e-05,,,,,,,,,5969,,,1.5105067554041613e-05,,,,1779927186.2091553,7.552533777020806e-05,,,,,3188,
1.5105067554041613e-05,53602.344156835,,,7.552533777020806e-05,,,,,,,,,5969,,,1.5105067554041613e-05,,,,1779927188.4969704,7.552533777020806e-05,,,,,3189,
1.5105067554041613e-05,53604.630851503,,,7.552533777020806e-05,,,,,,,,,5969,,,1.5105067554041613e-05,,,,1779927190.7838433,7.552533777020806e-05,,,,,3190,
1.5105067554041613e-05,53606.918466016,,,7.552533777020806e-05,,,,,,,,,5969,,,1.5105067554041613e-05,,,,1779927193.071321,7.552533777020806e-05,,,,,3191,
,53609.207414424,,104.0,,,,,0.02531677484512329,,,,,5969,,,,,,,1779927195.3602579,,,,,,3192,
1.5088785089950126e-05,53691.517201835,,,7.544392544975064e-05,,,,,,,,,5979,,,1.5088785089950126e-05,,,,1779927277.670005,7.544392544975064e-05,,,,,3193,
1.5088785089950126e-05,53693.803814332,,,7.544392544975064e-05,,,,,,,,,5979,,,1.5088785089950126e-05,,,,1779927279.956637,7.544392544975064e-05,,,,,3194,
1.5088785089950126e-05,53696.088093394,,,7.544392544975064e-05,,,,,,,,,5979,,,1.5088785089950126e-05,,,,1779927282.241038,7.544392544975064e-05,,,,,3195,
1.5088785089950126e-05,53698.37716542,,,7.544392544975064e-05,,,,,,,,,5979,,,1.5088785089950126e-05,,,,1779927284.53002,7.544392544975064e-05,,,,,3196,
