trainer/global_step,_step,lr-AdamW/pg4,lr-AdamW/pg1,lr-AdamW/pg2,_runtime,lr-AdamW/pg3,_timestamp,epoch,train/loss_step,val/age_loss,val/medae,val/recon_loss,val/loss,val/mae,val/r2,train/recon_loss,train/age_loss,train/loss_epoch,train/mae,train/r2,train/medae
1779,948,1.9708476762840468e-05,9.854238381420234e-05,9.854238381420234e-05,17138.60129209,1.9708476762840468e-05,1780671675.8024435,,,,,,,,,,,,,,
1779,949,1.9708476762840468e-05,9.854238381420234e-05,9.854238381420234e-05,17140.905049012,1.9708476762840468e-05,1780671678.106202,,,,,,,,,,,,,,
1779,950,1.9708476762840468e-05,9.854238381420234e-05,9.854238381420234e-05,17143.207728912,1.9708476762840468e-05,1780671680.4090734,,,,,,,,,,,,,,
1779,951,,,,17145.509762048,,1780671682.7109978,31.0,0.0919322669506073,,,,,,,,,,,,
1789,952,1.970392304660482e-05,9.851961523302408e-05,9.851961523302408e-05,17228.380066524,1.970392304660482e-05,1780671765.580918,,,,,,,,,,,,,,
1789,953,1.970392304660482e-05,9.851961523302408e-05,9.851961523302408e-05,17230.682418085,1.970392304660482e-05,1780671767.8835707,,,,,,,,,,,,,,
1789,954,1.970392304660482e-05,9.851961523302408e-05,9.851961523302408e-05,17232.984059035,1.970392304660482e-05,1780671770.185244,,,,,,,,,,,,,,
1789,955,1.970392304660482e-05,9.851961523302408e-05,9.851961523302408e-05,17235.288282594,1.970392304660482e-05,1780671772.4894917,,,,,,,,,,,,,,
1789,956,,,,17237.591633068,,1780671774.7928166,31.0,0.13081417977809906,,,,,,,,,,,,
1799,957,1.9699334574289537e-05,9.849667287144769e-05,9.849667287144769e-05,17320.483564623,1.9699334574289537e-05,1780671857.684654,,,,,,,,,,,,,,
1799,958,1.9699334574289537e-05,9.849667287144769e-05,9.849667287144769e-05,17322.786287538,1.9699334574289537e-05,1780671859.9874287,,,,,,,,,,,,,,
1799,959,1.9699334574289537e-05,9.849667287144769e-05,9.849667287144769e-05,17325.087030962,1.9699334574289537e-05,1780671862.2882307,,,,,,,,,,,,,,
1799,960,1.9699334574289537e-05,9.849667287144769e-05,9.849667287144769e-05,17327.388794461,1.9699334574289537e-05,1780671864.5899608,,,,,,,,,,,,,,
1799,961,,,,17329.694035907,,1780671866.8952794,31.0,0.09184634685516357,,,,,,,,,,,,
1809,962,1.9694711362328944e-05,9.847355681164472e-05,9.847355681164472e-05,17412.578671375,1.9694711362328944e-05,1780671949.7797837,,,,,,,,,,,,,,
1809,963,1.9694711362328944e-05,9.847355681164472e-05,9.847355681164472e-05,17414.879617089,1.9694711362328944e-05,1780671952.080907,,,,,,,,,,,,,,
1809,964,1.9694711362328944e-05,9.847355681164472e-05,9.847355681164472e-05,17417.181507706,1.9694711362328944e-05,1780671954.3826706,,,,,,,,,,,,,,
1809,965,1.9694711362328944e-05,9.847355681164472e-05,9.847355681164472e-05,17419.4838023,1.9694711362328944e-05,1780671956.6850255,,,,,,,,,,,,,,
1809,966,,,,17421.785434988,,1780671958.9866006,31.0,0.10560230910778046,,,,,,,,,,,,
1819,967,1.9690053427281773e-05,9.845026713640885e-05,9.845026713640885e-05,17504.65764369,1.9690053427281773e-05,1780672041.8588471,,,,,,,,,,,,,,
1819,968,1.9690053427281773e-05,9.845026713640885e-05,9.845026713640885e-05,17506.960289269,1.9690053427281773e-05,1780672044.161458,,,,,,,,,,,,,,
1819,969,1.9690053427281773e-05,9.845026713640885e-05,9.845026713640885e-05,17509.261508841,1.9690053427281773e-05,1780672046.4627216,,,,,,,,,,,,,,
1819,970,1.9690053427281773e-05,9.845026713640885e-05,9.845026713640885e-05,17511.563914568,1.9690053427281773e-05,1780672048.7650084,,,,,,,,,,,,,,
1819,971,,,,17513.868653258,,1780672051.0697975,31.0,0.11142435669898987,,,,,,,,,,,,
1823,972,,,,17574.263360705,,1780672111.4645033,31.0,,0.10488440841436386,12.15625,0.0,0.10488440841436386,17.46308135986328,0.2273666262626648,,,,,,
1823,973,,,,17574.503634979,,1780672111.7047741,31.0,,,,,,,,0.0,0.10584837198257446,0.10584837198257446,17.6008243560791,0.24804669618606567,13.038715362548828
1829,974,1.968536078583113e-05,9.842680392915564e-05,9.842680392915564e-05,17620.896582502,1.968536078583113e-05,1780672158.0976977,,,,,,,,,,,,,,
1829,975,1.968536078583113e-05,9.842680392915564e-05,9.842680392915564e-05,17623.199671631,1.968536078583113e-05,1780672160.400961,,,,,,,,,,,,,,
1829,976,1.968536078583113e-05,9.842680392915564e-05,9.842680392915564e-05,17625.501442766,1.968536078583113e-05,1780672162.7026036,,,,,,,,,,,,,,
1829,977,1.968536078583113e-05,9.842680392915564e-05,9.842680392915564e-05,17627.802872946,1.968536078583113e-05,1780672165.0039952,,,,,,,,,,,,,,
1829,978,,,,17630.107901495,,1780672167.3092148,32.0,0.09171661734580994,,,,,,,,,,,,
1839,979,1.9680633454784423e-05,9.840316727392212e-05,9.840316727392212e-05,17712.985767192,1.9680633454784423e-05,1780672250.1868284,,,,,,,,,,,,,,
1839,980,1.9680633454784423e-05,9.840316727392212e-05,9.840316727392212e-05,17715.286946222,1.9680633454784423e-05,1780672252.4880958,,,,,,,,,,,,,,
1839,981,1.9680633454784423e-05,9.840316727392212e-05,9.840316727392212e-05,17717.591858281,1.9680633454784423e-05,1780672254.7929409,,,,,,,,,,,,,,
1839,982,1.9680633454784423e-05,9.840316727392212e-05,9.840316727392212e-05,17719.893319475,1.9680633454784423e-05,1780672257.0945303,,,,,,,,,,,,,,
1839,983,,,,17722.197618441,,1780672259.3987179,32.0,0.12163639068603516,,,,,,,,,,,,
1849,984,1.9675871451073315e-05,9.837935725536658e-05,9.837935725536658e-05,17805.081770002,1.9675871451073315e-05,1780672342.2830303,,,,,,,,,,,,,,
1849,985,1.9675871451073315e-05,9.837935725536658e-05,9.837935725536658e-05,17807.384501555,1.9675871451073315e-05,1780672344.5856323,,,,,,,,,,,,,,
1849,986,1.9675871451073315e-05,9.837935725536658e-05,9.837935725536658e-05,17809.68606522,1.9675871451073315e-05,1780672346.8871434,,,,,,,,,,,,,,
1849,987,1.9675871451073315e-05,9.837935725536658e-05,9.837935725536658e-05,17811.990678986,1.9675871451073315e-05,1780672349.1918092,,,,,,,,,,,,,,
1849,988,,,,17814.295458602,,1780672351.4965758,32.0,0.0806087926030159,,,,,,,,,,,,
1859,989,1.9671074791753643e-05,9.835537395876821e-05,9.835537395876821e-05,17897.18057781,1.9671074791753643e-05,1780672434.3818088,,,,,,,,,,,,,,
1859,990,1.9671074791753643e-05,9.835537395876821e-05,9.835537395876821e-05,17899.483013054,1.9671074791753643e-05,1780672436.6843343,,,,,,,,,,,,,,
1859,991,1.9671074791753643e-05,9.835537395876821e-05,9.835537395876821e-05,17901.788046569,1.9671074791753643e-05,1780672438.9892027,,,,,,,,,,,,,,
1859,992,1.9671074791753643e-05,9.835537395876821e-05,9.835537395876821e-05,17904.089728479,1.9671074791753643e-05,1780672441.2910051,,,,,,,,,,,,,,
1859,993,,,,17906.394299367,,1780672443.5955286,32.0,0.06968896090984344,,,,,,,,,,,,
1869,994,1.9666243494005376e-05,9.833121747002687e-05,9.833121747002687e-05,17989.287196687,1.9666243494005376e-05,1780672526.4884422,,,,,,,,,,,,,,
1869,995,1.9666243494005376e-05,9.833121747002687e-05,9.833121747002687e-05,17991.589215301,1.9666243494005376e-05,1780672528.7904317,,,,,,,,,,,,,,
1869,996,1.9666243494005376e-05,9.833121747002687e-05,9.833121747002687e-05,17993.89334281,1.9666243494005376e-05,1780672531.0946157,,,,,,,,,,,,,,
1869,997,1.9666243494005376e-05,9.833121747002687e-05,9.833121747002687e-05,17996.19395144,1.9666243494005376e-05,1780672533.3950408,,,,,,,,,,,,,,
1869,998,,,,17998.496865041,,1780672535.6980312,32.0,0.07662207633256912,,,,,,,,,,,,
1879,999,1.9661377575132544e-05,9.830688787566271e-05,9.830688787566271e-05,18081.363939172,1.9661377575132544e-05,1780672618.5651543,,,,,,,,,,,,,,
1879,1000,1.9661377575132544e-05,9.830688787566271e-05,9.830688787566271e-05,18083.665374686,1.9661377575132544e-05,1780672620.8666966,,,,,,,,,,,,,,
1879,1001,1.9661377575132544e-05,9.830688787566271e-05,9.830688787566271e-05,18085.965728831,1.9661377575132544e-05,1780672623.1670394,,,,,,,,,,,,,,
1879,1002,1.9661377575132544e-05,9.830688787566271e-05,9.830688787566271e-05,18088.266188575,1.9661377575132544e-05,1780672625.4674914,,,,,,,,,,,,,,
1879,1003,,,,18090.564876581,,1780672627.766219,32.0,0.11760137975215912,,,,,,,,,,,,
1880,1004,,,,18123.355992383,,1780672660.557329,32.0,,0.10558125376701355,12.40625,0.0,0.10558125376701355,17.524822235107422,0.19708412885665894,,,,,,
1880,1005,,,,18123.359566094,,1780672660.560956,32.0,,,,,,,,0.0,0.10597699880599976,0.10597699880599976,17.617286682128906,0.24884265661239624,13.2733154296875
1889,1006,1.9656477052563173e-05,9.828238526281586e-05,9.828238526281586e-05,18197.404355568,1.9656477052563173e-05,1780672734.6055343,,,,,,,,,,,,,,
1889,1007,1.9656477052563173e-05,9.828238526281586e-05,9.828238526281586e-05,18199.70712917,1.9656477052563173e-05,1780672736.9084017,,,,,,,,,,,,,,
1889,1008,1.9656477052563173e-05,9.828238526281586e-05,9.828238526281586e-05,18202.008833383,1.9656477052563173e-05,1780672739.2099197,,,,,,,,,,,,,,
1889,1009,1.9656477052563173e-05,9.828238526281586e-05,9.828238526281586e-05,18204.313045691,1.9656477052563173e-05,1780672741.5141883,,,,,,,,,,,,,,
1889,1010,,,,18206.617341464,,1780672743.8184724,33.0,0.11413984000682831,,,,,,,,,,,,
1899,1011,1.9651541943849232e-05,9.825770971924616e-05,9.825770971924616e-05,18289.502087833,1.9651541943849232e-05,1780672826.7032354,,,,,,,,,,,,,,
1899,1012,1.9651541943849232e-05,9.825770971924616e-05,9.825770971924616e-05,18291.803870401,1.9651541943849232e-05,1780672829.00502,,,,,,,,,,,,,,
1899,1013,1.9651541943849232e-05,9.825770971924616e-05,9.825770971924616e-05,18294.108167165,1.9651541943849232e-05,1780672831.3094618,,,,,,,,,,,,,,
1899,1014,1.9651541943849232e-05,9.825770971924616e-05,9.825770971924616e-05,18296.409540747,1.9651541943849232e-05,1780672833.6106873,,,,,,,,,,,,,,
1899,1015,,,,18298.711267571,,1780672835.9124558,33.0,0.11293753981590271,,,,,,,,,,,,
1909,1016,1.964657226666657e-05,9.823286133333285e-05,9.823286133333285e-05,18381.604639529,1.964657226666657e-05,1780672918.8056893,,,,,,,,,,,,,,
1909,1017,1.964657226666657e-05,9.823286133333285e-05,9.823286133333285e-05,18383.907851358,1.964657226666657e-05,1780672921.1091428,,,,,,,,,,,,,,
1909,1018,1.964657226666657e-05,9.823286133333285e-05,9.823286133333285e-05,18386.210749484,1.964657226666657e-05,1780672923.411902,,,,,,,,,,,,,,
1909,1019,1.964657226666657e-05,9.823286133333285e-05,9.823286133333285e-05,18388.51502271,1.964657226666657e-05,1780672925.7161136,,,,,,,,,,,,,,
1909,1020,,,,18390.81651586,,1780672928.017755,33.0,0.08963504433631897,,,,,,,,,,,,
1919,1021,1.9641568038814842e-05,9.82078401940742e-05,9.82078401940742e-05,18473.709767983,1.9641568038814842e-05,1780673010.9110603,,,,,,,,,,,,,,
1919,1022,1.9641568038814842e-05,9.82078401940742e-05,9.82078401940742e-05,18476.012662022,1.9641568038814842e-05,1780673013.2138016,,,,,,,,,,,,,,
1919,1023,1.9641568038814842e-05,9.82078401940742e-05,9.82078401940742e-05,18478.316455174,1.9641568038814842e-05,1780673015.5175812,,,,,,,,,,,,,,
1919,1024,1.9641568038814842e-05,9.82078401940742e-05,9.82078401940742e-05,18480.62005875,1.9641568038814842e-05,1780673017.8212574,,,,,,,,,,,,,,
1919,1025,,,,18482.924241959,,1780673020.1253905,33.0,0.11048326641321182,,,,,,,,,,,,
1929,1026,1.9636529278217448e-05,9.818264639108724e-05,9.818264639108724e-05,18565.813085746,1.9636529278217448e-05,1780673103.0142457,,,,,,,,,,,,,,
1929,1027,1.9636529278217448e-05,9.818264639108724e-05,9.818264639108724e-05,18568.116598986,1.9636529278217448e-05,1780673105.3177488,,,,,,,,,,,,,,
1929,1028,1.9636529278217448e-05,9.818264639108724e-05,9.818264639108724e-05,18570.418676083,1.9636529278217448e-05,1780673107.6198971,,,,,,,,,,,,,,
1929,1029,1.9636529278217448e-05,9.818264639108724e-05,9.818264639108724e-05,18572.721406413,1.9636529278217448e-05,1780673109.9225814,,,,,,,,,,,,,,
1929,1030,,,,18575.024129713,,1780673112.2254431,33.0,0.10044169425964355,,,,,,,,,,,,
1937,1031,,,,18672.248843259,,1780673209.45003,33.0,,0.11247390508651733,12.15625,0.0,0.11247390508651733,18.54560661315918,0.08280599117279053,,,,,,
1937,1032,,,,18672.491202597,,1780673209.6923053,33.0,,,,,,,,0.0,0.10391217470169067,0.10391217470169067,17.31572723388672,0.26763224601745605,12.838748931884766
1939,1033,1.9631456002921484e-05,9.815728001460742e-05,9.815728001460742e-05,18682.077896103,1.9631456002921484e-05,1780673219.2790024,,,,,,,,,,,,,,
1939,1034,1.9631456002921484e-05,9.815728001460742e-05,9.815728001460742e-05,18684.381879737,1.9631456002921484e-05,1780673221.5831292,,,,,,,,,,,,,,
1939,1035,1.9631456002921484e-05,9.815728001460742e-05,9.815728001460742e-05,18686.685603252,1.9631456002921484e-05,1780673223.8867176,,,,,,,,,,,,,,
1939,1036,1.9631456002921484e-05,9.815728001460742e-05,9.815728001460742e-05,18688.988135948,1.9631456002921484e-05,1780673226.1892586,,,,,,,,,,,,,,
1939,1037,,,,18691.292378919,,1780673228.493577,34.0,0.07334086298942566,,,,,,,,,,,,
1949,1038,1.9626348231097652e-05,9.813174115548827e-05,9.813174115548827e-05,18774.176454065,1.9626348231097652e-05,1780673311.3777778,,,,,,,,,,,,,,
1949,1039,1.9626348231097652e-05,9.813174115548827e-05,9.813174115548827e-05,18776.480121098,1.9626348231097652e-05,1780673313.6812973,,,,,,,,,,,,,,
1949,1040,1.9626348231097652e-05,9.813174115548827e-05,9.813174115548827e-05,18778.782656998,1.9626348231097652e-05,1780673315.9838307,,,,,,,,,,,,,,
1949,1041,1.9626348231097652e-05,9.813174115548827e-05,9.813174115548827e-05,18781.084744973,1.9626348231097652e-05,1780673318.285961,,,,,,,,,,,,,,
1949,1042,,,,18783.386516211,,1780673320.5878966,34.0,0.09982830286026001,,,,,,,,,,,,
1959,1043,1.9621205981040225e-05,9.810602990520113e-05,9.810602990520113e-05,18866.266115268,1.9621205981040225e-05,1780673403.4672172,,,,,,,,,,,,,,
1959,1044,1.9621205981040225e-05,9.810602990520113e-05,9.810602990520113e-05,18868.567897653,1.9621205981040225e-05,1780673405.768973,,,,,,,,,,,,,,
1959,1045,1.9621205981040225e-05,9.810602990520113e-05,9.810602990520113e-05,18870.87217314,1.9621205981040225e-05,1780673408.07339,,,,,,,,,,,,,,
1959,1046,1.9621205981040225e-05,9.810602990520113e-05,9.810602990520113e-05,18873.1736343,1.9621205981040225e-05,1780673410.3749585,,,,,,,,,,,,,,
1959,1047,,,,18875.478423691,,1780673412.6796205,34.0,0.11364209651947021,,,,,,,,,,,,
1969,1048,1.9616029271166945e-05,9.808014635583473e-05,9.808014635583473e-05,18958.360710203,1.9616029271166945e-05,1780673495.5618324,,,,,,,,,,,,,,
1969,1049,1.9616029271166945e-05,9.808014635583473e-05,9.808014635583473e-05,18960.666025736,1.9616029271166945e-05,1780673497.8672364,,,,,,,,,,,,,,
1969,1050,1.9616029271166945e-05,9.808014635583473e-05,9.808014635583473e-05,18962.969706557,1.9616029271166945e-05,1780673500.1710298,,,,,,,,,,,,,,
1969,1051,1.9616029271166945e-05,9.808014635583473e-05,9.808014635583473e-05,18965.271989423,1.9616029271166945e-05,1780673502.4731805,,,,,,,,,,,,,,
1969,1052,,,,18967.575483051,,1780673504.7766662,34.0,0.09279786050319672,,,,,,,,,,,,
1979,1053,1.9610818120018993e-05,9.805409060009497e-05,9.805409060009497e-05,19050.460437241,1.9610818120018993e-05,1780673587.661621,,,,,,,,,,,,,,
1979,1054,1.9610818120018993e-05,9.805409060009497e-05,9.805409060009497e-05,19052.763915606,1.9610818120018993e-05,1780673589.965088,,,,,,,,,,,,,,
1979,1055,1.9610818120018993e-05,9.805409060009497e-05,9.805409060009497e-05,19055.06649612,1.9610818120018993e-05,1780673592.2677982,,,,,,,,,,,,,,
1979,1056,1.9610818120018993e-05,9.805409060009497e-05,9.805409060009497e-05,19057.370704854,1.9610818120018993e-05,1780673594.5718508,,,,,,,,,,,,,,
1979,1057,,,,19059.673270294,,1780673596.8744378,34.0,0.05943659693002701,,,,,,,,,,,,
1989,1058,1.9605572546260903e-05,9.802786273130452e-05,9.802786273130452e-05,19142.559981698,1.9605572546260903e-05,1780673679.7611406,,,,,,,,,,,,,,
1989,1059,1.9605572546260903e-05,9.802786273130452e-05,9.802786273130452e-05,19144.862856063,1.9605572546260903e-05,1780673682.064143,,,,,,,,,,,,,,
1989,1060,1.9605572546260903e-05,9.802786273130452e-05,9.802786273130452e-05,19147.162536499,1.9605572546260903e-05,1780673684.3636816,,,,,,,,,,,,,,
1989,1061,1.9605572546260903e-05,9.802786273130452e-05,9.802786273130452e-05,19149.465969715,1.9605572546260903e-05,1780673686.6671517,,,,,,,,,,,,,,
1989,1062,,,,19151.768458509,,1780673688.9696152,34.0,0.11061246693134308,,,,,,,,,,,,
1994,1063,,,,19221.444663183,,1780673758.6458168,34.0,,0.1037040427327156,11.84375,0.0,0.1037040427327156,17.288360595703125,0.20823734998703003,,,,,,
1994,1064,,,,19221.97290824,,1780673759.1740062,34.0,,,,,,,,0.0,0.10348144173622131,0.10348144173622131,17.256128311157227,0.2702719569206238,12.791667938232422
1999,1065,1.960029256868049e-05,9.800146284340245e-05,9.800146284340245e-05,19259.215593316,1.960029256868049e-05,1780673796.4167035,,,,,,,,,,,,,,
1999,1066,1.960029256868049e-05,9.800146284340245e-05,9.800146284340245e-05,19261.519027971,1.960029256868049e-05,1780673798.720225,,,,,,,,,,,,,,
1999,1067,1.960029256868049e-05,9.800146284340245e-05,9.800146284340245e-05,19263.81899821,1.960029256868049e-05,1780673801.0202975,,,,,,,,,,,,,,
1999,1068,1.960029256868049e-05,9.800146284340245e-05,9.800146284340245e-05,19266.121711549,1.960029256868049e-05,1780673803.3227923,,,,,,,,,,,,,,
1999,1069,,,,19268.424484287,,1780673805.6256006,35.0,0.11159452050924301,,,,,,,,,,,,
2009,1070,1.9594978206188803e-05,9.797489103094402e-05,9.797489103094402e-05,19351.312709123,1.9594978206188803e-05,1780673888.5139256,,,,,,,,,,,,,,
2009,1071,1.9594978206188803e-05,9.797489103094402e-05,9.797489103094402e-05,19353.615665018,1.9594978206188803e-05,1780673890.8170156,,,,,,,,,,,,,,
2009,1072,1.9594978206188803e-05,9.797489103094402e-05,9.797489103094402e-05,19355.915897261,1.9594978206188803e-05,1780673893.1170197,,,,,,,,,,,,,,
2009,1073,1.9594978206188803e-05,9.797489103094402e-05,9.797489103094402e-05,19358.218157898,1.9594978206188803e-05,1780673895.419314,,,,,,,,,,,,,,
2009,1074,,,,19360.522040447,,1780673897.7231798,35.0,0.13126201927661896,,,,,,,,,,,,
2019,1075,1.9589629477820043e-05,9.794814738910021e-05,9.794814738910021e-05,19443.40889051,1.9589629477820043e-05,1780673980.6102123,,,,,,,,,,,,,,
2019,1076,1.9589629477820043e-05,9.794814738910021e-05,9.794814738910021e-05,19445.712821953,1.9589629477820043e-05,1780673982.9139192,,,,,,,,,,,,,,
2019,1077,1.9589629477820043e-05,9.794814738910021e-05,9.794814738910021e-05,19448.015312917,1.9589629477820043e-05,1780673985.2164419,,,,,,,,,,,,,,
2019,1078,1.9589629477820043e-05,9.794814738910021e-05,9.794814738910021e-05,19450.316803515,1.9589629477820043e-05,1780673987.5179057,,,,,,,,,,,,,,
2019,1079,,,,19452.618694215,,1780673989.819856,35.0,0.08203054219484329,,,,,,,,,,,,
2029,1080,1.9584246402731495e-05,9.792123201365747e-05,9.792123201365747e-05,19535.496134052,1.9584246402731495e-05,1780674072.6972954,,,,,,,,,,,,,,
2029,1081,1.9584246402731495e-05,9.792123201365747e-05,9.792123201365747e-05,19537.799576479,1.9584246402731495e-05,1780674075.0007408,,,,,,,,,,,,,,
2029,1082,1.9584246402731495e-05,9.792123201365747e-05,9.792123201365747e-05,19540.102521737,1.9584246402731495e-05,1780674077.3037214,,,,,,,,,,,,,,
2029,1083,1.9584246402731495e-05,9.792123201365747e-05,9.792123201365747e-05,19542.404276643,1.9584246402731495e-05,1780674079.6054826,,,,,,,,,,,,,,
2029,1084,,,,19544.70896787,,1780674081.91027,35.0,0.10829833894968033,,,,,,,,,,,,
2039,1085,1.957882900020346e-05,9.78941450010173e-05,9.78941450010173e-05,19627.573532434,1.957882900020346e-05,1780674164.7746809,,,,,,,,,,,,,,
2039,1086,1.957882900020346e-05,9.78941450010173e-05,9.78941450010173e-05,19629.876873029,1.957882900020346e-05,1780674167.078006,,,,,,,,,,,,,,
2039,1087,1.957882900020346e-05,9.78941450010173e-05,9.78941450010173e-05,19632.177576913,1.957882900020346e-05,1780674169.3787556,,,,,,,,,,,,,,
2039,1088,1.957882900020346e-05,9.78941450010173e-05,9.78941450010173e-05,19634.479624941,1.957882900020346e-05,1780674171.6808963,,,,,,,,,,,,,,
2039,1089,,,,19636.783188039,,1780674173.9843955,35.0,0.14046578109264374,,,,,,,,,,,,
2049,1090,1.9573377289639195e-05,9.786688644819598e-05,9.786688644819598e-05,19719.657600951,1.9573377289639195e-05,1780674256.8588161,,,,,,,,,,,,,,
2049,1091,1.9573377289639195e-05,9.786688644819598e-05,9.786688644819598e-05,19721.959803763,1.9573377289639195e-05,1780674259.1610346,,,,,,,,,,,,,,
2049,1092,1.9573377289639195e-05,9.786688644819598e-05,9.786688644819598e-05,19724.262633128,1.9573377289639195e-05,1780674261.4639237,,,,,,,,,,,,,,
2049,1093,1.9573377289639195e-05,9.786688644819598e-05,9.786688644819598e-05,19726.564050858,1.9573377289639195e-05,1780674263.7653298,,,,,,,,,,,,,,
2049,1094,,,,19728.867751634,,1780674266.0690758,35.0,0.14674526453018188,,,,,,,,,,,,
2051,1095,,,,19770.911800492,,1780674308.1129475,35.0,,0.10566996037960052,12.457435607910156,0.0,0.10566996037960052,17.582778930664062,0.19282376766204834,,,,,,
2051,1096,,,,19770.915504008,,1780674308.116837,35.0,,,,,,,,0.0,0.10271532088518143,0.10271532088518143,17.134458541870117,0.2844451069831848,12.9453125
2059,1097,1.9567891290564832e-05,9.783945645282416e-05,9.783945645282416e-05,19835.71315888,1.9567891290564832e-05,1780674372.91425,,,,,,,,,,,,,,
2059,1098,1.9567891290564832e-05,9.783945645282416e-05,9.783945645282416e-05,19838.015182241,1.9567891290564832e-05,1780674375.2163122,,,,,,,,,,,,,,
2059,1099,1.9567891290564832e-05,9.783945645282416e-05,9.783945645282416e-05,19840.31801552,1.9567891290564832e-05,1780674377.5191758,,,,,,,,,,,,,,
2059,1100,1.9567891290564832e-05,9.783945645282416e-05,9.783945645282416e-05,19842.621648864,1.9567891290564832e-05,1780674379.8227718,,,,,,,,,,,,,,
2059,1101,,,,19844.922323983,,1780674382.1235912,36.0,0.13609275221824646,,,,,,,,,,,,
2069,1102,1.9562371022629307e-05,9.781185511314653e-05,9.781185511314653e-05,19927.812765568,1.9562371022629307e-05,1780674465.0138662,,,,,,,,,,,,,,
2069,1103,1.9562371022629307e-05,9.781185511314653e-05,9.781185511314653e-05,19930.113924788,1.9562371022629307e-05,1780674467.3150778,,,,,,,,,,,,,,
2069,1104,1.9562371022629307e-05,9.781185511314653e-05,9.781185511314653e-05,19932.414634231,1.9562371022629307e-05,1780674469.615794,,,,,,,,,,,,,,
2069,1105,1.9562371022629307e-05,9.781185511314653e-05,9.781185511314653e-05,19934.717623516,1.9562371022629307e-05,1780674471.9189215,,,,,,,,,,,,,,
2069,1106,,,,19937.020413641,,1780674474.2215877,36.0,0.0799139142036438,,,,,,,,,,,,
2079,1107,1.955681650560431e-05,9.778408252802154e-05,9.778408252802154e-05,20019.923067355,1.955681650560431e-05,1780674557.1241395,,,,,,,,,,,,,,
2079,1108,1.955681650560431e-05,9.778408252802154e-05,9.778408252802154e-05,20022.224815012,1.955681650560431e-05,1780674559.4259443,,,,,,,,,,,,,,
2079,1109,1.955681650560431e-05,9.778408252802154e-05,9.778408252802154e-05,20024.526871624,1.955681650560431e-05,1780674561.728114,,,,,,,,,,,,,,
2079,1110,1.955681650560431e-05,9.778408252802154e-05,9.778408252802154e-05,20026.830960006,1.955681650560431e-05,1780674564.0321562,,,,,,,,,,,,,,
2079,1111,,,,20029.134382805,,1780674566.335703,36.0,0.11075091361999512,,,,,,,,,,,,
2089,1112,1.955122775938418e-05,9.77561387969209e-05,9.77561387969209e-05,20112.015508777,1.955122775938418e-05,1780674649.216652,,,,,,,,,,,,,,
2089,1113,1.955122775938418e-05,9.77561387969209e-05,9.77561387969209e-05,20114.319159501,1.955122775938418e-05,1780674651.5204074,,,,,,,,,,,,,,
2089,1114,1.955122775938418e-05,9.77561387969209e-05,9.77561387969209e-05,20116.621385841,1.955122775938418e-05,1780674653.822585,,,,,,,,,,,,,,
2089,1115,1.955122775938418e-05,9.77561387969209e-05,9.77561387969209e-05,20118.922324371,1.955122775938418e-05,1780674656.1236465,,,,,,,,,,,,,,
2089,1116,,,,20121.225235471,,1780674658.4263458,36.0,0.133109450340271,,,,,,,,,,,,
2099,1117,1.9545604803985875e-05,9.772802401992938e-05,9.772802401992938e-05,20204.093373126,1.9545604803985875e-05,1780674741.2946408,,,,,,,,,,,,,,
2099,1118,1.9545604803985875e-05,9.772802401992938e-05,9.772802401992938e-05,20206.394404669,1.9545604803985875e-05,1780674743.5955954,,,,,,,,,,,,,,
2099,1119,1.9545604803985875e-05,9.772802401992938e-05,9.772802401992938e-05,20208.694207201,1.9545604803985875e-05,1780674745.8954897,,,,,,,,,,,,,,
2099,1120,1.9545604803985875e-05,9.772802401992938e-05,9.772802401992938e-05,20210.997439356,1.9545604803985875e-05,1780674748.1986704,,,,,,,,,,,,,,
2099,1121,,,,20213.299041707,,1780674750.5004282,36.0,0.11276748776435852,,,,,,,,,,,,
2108,1122,,,,20319.739344477,,1780674856.9405143,36.0,,0.11204380542039871,13.34375,0.0,0.11204380542039871,18.487932205200195,0.108470618724823,,,,,,
2108,1123,,,,20319.742882153,,1780674856.944235,36.0,,,,,,,,0.0,0.10302530229091644,0.10302530229091644,17.19027328491211,0.27824604511260986,12.75
2109,1124,1.953994765954886e-05,9.76997382977443e-05,9.76997382977443e-05,20320.120181472,1.953994765954886e-05,1780674857.3211439,,,,,,,,,,,,,,
2109,1125,1.953994765954886e-05,9.76997382977443e-05,9.76997382977443e-05,20322.426129056,1.953994765954886e-05,1780674859.6273012,,,,,,,,,,,,,,
2109,1126,1.953994765954886e-05,9.76997382977443e-05,9.76997382977443e-05,20324.727553189,1.953994765954886e-05,1780674861.9288323,,,,,,,,,,,,,,
2109,1127,1.953994765954886e-05,9.76997382977443e-05,9.76997382977443e-05,20327.030466534,1.953994765954886e-05,1780674864.2317228,,,,,,,,,,,,,,
2109,1128,,,,20329.335394192,,1780674866.5367289,37.0,0.10568390041589737,,,,,,,,,,,,
2119,1129,1.9534256346335062e-05,9.76712817316753e-05,9.76712817316753e-05,20412.232152039,1.9534256346335062e-05,1780674949.4332948,,,,,,,,,,,,,,
2119,1130,1.9534256346335062e-05,9.76712817316753e-05,9.76712817316753e-05,20414.53506801,1.9534256346335062e-05,1780674951.7363443,,,,,,,,,,,,,,
