trainer/global_step,_step,lr-AdamW/pg4,lr-AdamW/pg1,lr-AdamW/pg2,_runtime,lr-AdamW/pg3,_timestamp,epoch,train/loss_step,val/age_loss,val/medae,val/recon_loss,val/loss,val/mae,val/r2,train/recon_loss,train/age_loss,train/loss_epoch,train/mae,train/r2,train/medae,test/mae,test/loss,test/r2,test/recon_loss,test/medae,test/age_loss
7309,3876,,,,66625.805723988,,1778667421.476497,123.0,0.06301279366016388,,,,,,,,,,,,,,,,,,
7315,3877,,,,66701.207001038,,1778667496.8775146,123.0,,0.11822476983070374,4.625,0.0,0.11822476983070374,6.471912860870361,0.8816526532173157,,,,,,,,,,,,
7315,3878,,,,66701.21032928,,1778667496.8811252,123.0,,,,,,,,0.0,0.08381073921918869,0.08381073921918869,5.514155387878418,0.9161872267723083,3.9375,,,,,,
7319,3879,1.2457470783247294e-06,6.228735391623647e-06,6.228735391623647e-06,66729.113906194,1.2457470783247294e-06,1778667524.784476,,,,,,,,,,,,,,,,,,,,
7319,3880,1.2457470783247294e-06,6.228735391623647e-06,6.228735391623647e-06,66731.413944351,1.2457470783247294e-06,1778667527.084676,,,,,,,,,,,,,,,,,,,,
7319,3881,1.2457470783247294e-06,6.228735391623647e-06,6.228735391623647e-06,66733.717083708,1.2457470783247294e-06,1778667529.3877344,,,,,,,,,,,,,,,,,,,,
7319,3882,1.2457470783247294e-06,6.228735391623647e-06,6.228735391623647e-06,66736.02009294,1.2457470783247294e-06,1778667531.690737,,,,,,,,,,,,,,,,,,,,
7319,3883,,,,66738.323796245,,1778667533.994479,124.0,0.08038647472858429,,,,,,,,,,,,,,,,,,
7329,3884,1.2281485555122408e-06,6.140742777561203e-06,6.140742777561203e-06,66821.139413392,1.2281485555122408e-06,1778667616.8100188,,,,,,,,,,,,,,,,,,,,
7329,3885,1.2281485555122408e-06,6.140742777561203e-06,6.140742777561203e-06,66823.442876452,1.2281485555122408e-06,1778667619.1136317,,,,,,,,,,,,,,,,,,,,
7329,3886,1.2281485555122408e-06,6.140742777561203e-06,6.140742777561203e-06,66825.746110468,1.2281485555122408e-06,1778667621.4166758,,,,,,,,,,,,,,,,,,,,
7329,3887,1.2281485555122408e-06,6.140742777561203e-06,6.140742777561203e-06,66828.04787752,1.2281485555122408e-06,1778667623.7184324,,,,,,,,,,,,,,,,,,,,
7329,3888,,,,66830.351262043,,1778667626.0219214,124.0,0.06709224730730057,,,,,,,,,,,,,,,,,,
7339,3889,1.210667088685893e-06,6.053335443429464e-06,6.053335443429464e-06,66913.190100332,1.210667088685893e-06,1778667708.8607426,,,,,,,,,,,,,,,,,,,,
7339,3890,1.210667088685893e-06,6.053335443429464e-06,6.053335443429464e-06,66915.489501435,1.210667088685893e-06,1778667711.1602266,,,,,,,,,,,,,,,,,,,,
7339,3891,1.210667088685893e-06,6.053335443429464e-06,6.053335443429464e-06,66917.790884967,1.210667088685893e-06,1778667713.4614818,,,,,,,,,,,,,,,,,,,,
7339,3892,1.210667088685893e-06,6.053335443429464e-06,6.053335443429464e-06,66920.091800957,1.210667088685893e-06,1778667715.7624068,,,,,,,,,,,,,,,,,,,,
7339,3893,,,,66922.394960277,,1778667718.065592,124.0,0.09306650608778,,,,,,,,,,,,,,,,,,
7349,3894,1.1933029111271432e-06,5.966514555635716e-06,5.966514555635716e-06,67005.243908747,1.1933029111271432e-06,1778667800.914635,,,,,,,,,,,,,,,,,,,,
7349,3895,1.1933029111271432e-06,5.966514555635716e-06,5.966514555635716e-06,67007.545942542,1.1933029111271432e-06,1778667803.2165198,,,,,,,,,,,,,,,,,,,,
7349,3896,1.1933029111271432e-06,5.966514555635716e-06,5.966514555635716e-06,67009.845946428,1.1933029111271432e-06,1778667805.5166388,,,,,,,,,,,,,,,,,,,,
7349,3897,1.1933029111271432e-06,5.966514555635716e-06,5.966514555635716e-06,67012.148071991,1.1933029111271432e-06,1778667807.81865,,,,,,,,,,,,,,,,,,,,
7349,3898,,,,67014.452708849,,1778667810.123462,124.0,0.07511284947395325,,,,,,,,,,,,,,,,,,
7359,3899,1.1760562545522902e-06,5.8802812727614505e-06,5.8802812727614505e-06,67097.287037687,1.1760562545522902e-06,1778667892.9576802,,,,,,,,,,,,,,,,,,,,
7359,3900,1.1760562545522902e-06,5.8802812727614505e-06,5.8802812727614505e-06,67099.585710108,1.1760562545522902e-06,1778667895.2564018,,,,,,,,,,,,,,,,,,,,
7359,3901,1.1760562545522902e-06,5.8802812727614505e-06,5.8802812727614505e-06,67101.891244821,1.1760562545522902e-06,1778667897.5618727,,,,,,,,,,,,,,,,,,,,
7359,3902,1.1760562545522902e-06,5.8802812727614505e-06,5.8802812727614505e-06,67104.19281742,1.1760562545522902e-06,1778667899.8633516,,,,,,,,,,,,,,,,,,,,
7359,3903,,,,67106.492405396,,1778667902.1630945,124.0,0.035954926162958145,,,,,,,,,,,,,,,,,,
7369,3904,1.158927349109371e-06,5.794636745546856e-06,5.794636745546856e-06,67189.335047923,1.158927349109371e-06,1778667985.005621,,,,,,,,,,,,,,,,,,,,
7369,3905,1.158927349109371e-06,5.794636745546856e-06,5.794636745546856e-06,67191.637304786,1.158927349109371e-06,1778667987.307841,,,,,,,,,,,,,,,,,,,,
7369,3906,1.158927349109371e-06,5.794636745546856e-06,5.794636745546856e-06,67193.938514365,1.158927349109371e-06,1778667989.609225,,,,,,,,,,,,,,,,,,,,
7369,3907,1.158927349109371e-06,5.794636745546856e-06,5.794636745546856e-06,67196.240071517,1.158927349109371e-06,1778667991.91067,,,,,,,,,,,,,,,,,,,,
7369,3908,,,,67198.542257935,,1778667994.2128704,124.0,0.1344214230775833,,,,,,,,,,,,,,,,,,
7374,3909,,,,67264.743998542,,1778668060.4144986,124.0,,0.12133130431175232,4.640625,0.0,0.12133130431175232,6.56805419921875,0.8785586357116699,,,,,,,,,,,,
7374,3910,,,,67264.747683159,,1778668060.41848,124.0,,,,,,,,0.0,0.08339641243219376,0.08339641243219376,5.501206874847412,0.9166069030761719,3.90625,,,,,,
7379,3911,1.1419164233750935e-06,5.709582116875467e-06,5.709582116875467e-06,67301.874351493,1.1419164233750935e-06,1778668097.5449677,,,,,,,,,,,,,,,,,,,,
7379,3912,1.1419164233750935e-06,5.709582116875467e-06,5.709582116875467e-06,67304.173846033,1.1419164233750935e-06,1778668099.8445892,,,,,,,,,,,,,,,,,,,,
7379,3913,1.1419164233750935e-06,5.709582116875467e-06,5.709582116875467e-06,67306.474037547,1.1419164233750935e-06,1778668102.144681,,,,,,,,,,,,,,,,,,,,
7379,3914,1.1419164233750935e-06,5.709582116875467e-06,5.709582116875467e-06,67308.774361473,1.1419164233750935e-06,1778668104.4450903,,,,,,,,,,,,,,,,,,,,
7379,3915,,,,67311.074503536,,1778668106.74525,125.0,0.19519805908203125,,,,,,,,,,,,,,,,,,
7389,3916,1.1250237043517864e-06,5.625118521758932e-06,5.625118521758932e-06,67393.890246977,1.1250237043517864e-06,1778668189.5607953,,,,,,,,,,,,,,,,,,,,
7389,3917,1.1250237043517864e-06,5.625118521758932e-06,5.625118521758932e-06,67396.192876946,1.1250237043517864e-06,1778668191.8635163,,,,,,,,,,,,,,,,,,,,
7389,3918,1.1250237043517864e-06,5.625118521758932e-06,5.625118521758932e-06,67398.495238533,1.1250237043517864e-06,1778668194.1659951,,,,,,,,,,,,,,,,,,,,
7389,3919,1.1250237043517864e-06,5.625118521758932e-06,5.625118521758932e-06,67400.799667866,1.1250237043517864e-06,1778668196.4702485,,,,,,,,,,,,,,,,,,,,
7389,3920,,,,67403.1013547,,1778668198.77196,125.0,0.08588573336601257,,,,,,,,,,,,,,,,,,
7399,3921,1.1082494174643621e-06,5.5412470873218105e-06,5.5412470873218105e-06,67485.960551959,1.1082494174643621e-06,1778668281.6312625,,,,,,,,,,,,,,,,,,,,
7399,3922,1.1082494174643621e-06,5.5412470873218105e-06,5.5412470873218105e-06,67488.261855827,1.1082494174643621e-06,1778668283.932405,,,,,,,,,,,,,,,,,,,,
7399,3923,1.1082494174643621e-06,5.5412470873218105e-06,5.5412470873218105e-06,67490.563573576,1.1082494174643621e-06,1778668286.234303,,,,,,,,,,,,,,,,,,,,
7399,3924,1.1082494174643621e-06,5.5412470873218105e-06,5.5412470873218105e-06,67492.865532889,1.1082494174643621e-06,1778668288.5360212,,,,,,,,,,,,,,,,,,,,
7399,3925,,,,67495.168543121,,1778668290.8392704,125.0,0.08694344758987427,,,,,,,,,,,,,,,,,,
7409,3926,1.0915937865573212e-06,5.457968932786606e-06,5.457968932786606e-06,67578.009779092,1.0915937865573212e-06,1778668373.680403,,,,,,,,,,,,,,,,,,,,
7409,3927,1.0915937865573212e-06,5.457968932786606e-06,5.457968932786606e-06,67580.312362671,1.0915937865573212e-06,1778668375.9830818,,,,,,,,,,,,,,,,,,,,
7409,3928,1.0915937865573212e-06,5.457968932786606e-06,5.457968932786606e-06,67582.61671564,1.0915937865573212e-06,1778668378.2872531,,,,,,,,,,,,,,,,,,,,
7409,3929,1.0915937865573212e-06,5.457968932786606e-06,5.457968932786606e-06,67584.915655326,1.0915937865573212e-06,1778668380.5863717,,,,,,,,,,,,,,,,,,,,
7409,3930,,,,67587.218983786,,1778668382.8895936,125.0,0.08456192910671234,,,,,,,,,,,,,,,,,,
7419,3931,1.0750570338917575e-06,5.375285169458788e-06,5.375285169458788e-06,67670.049036504,1.0750570338917575e-06,1778668465.7196684,,,,,,,,,,,,,,,,,,,,
7419,3932,1.0750570338917575e-06,5.375285169458788e-06,5.375285169458788e-06,67672.3514716,1.0750570338917575e-06,1778668468.0220501,,,,,,,,,,,,,,,,,,,,
7419,3933,1.0750570338917575e-06,5.375285169458788e-06,5.375285169458788e-06,67674.65271118,1.0750570338917575e-06,1778668470.3234434,,,,,,,,,,,,,,,,,,,,
7419,3934,1.0750570338917575e-06,5.375285169458788e-06,5.375285169458788e-06,67676.954417352,1.0750570338917575e-06,1778668472.6249785,,,,,,,,,,,,,,,,,,,,
7419,3935,,,,67679.254379655,,1778668474.9249554,125.0,0.14956097304821014,,,,,,,,,,,,,,,,,,
7429,3936,1.0586393801423988e-06,5.2931969007119945e-06,5.2931969007119945e-06,67762.103214331,1.0586393801423988e-06,1778668557.7737982,,,,,,,,,,,,,,,,,,,,
7429,3937,1.0586393801423988e-06,5.2931969007119945e-06,5.2931969007119945e-06,67764.405887533,1.0586393801423988e-06,1778668560.076655,,,,,,,,,,,,,,,,,,,,
7429,3938,1.0586393801423988e-06,5.2931969007119945e-06,5.2931969007119945e-06,67766.708142649,1.0586393801423988e-06,1778668562.378817,,,,,,,,,,,,,,,,,,,,
7429,3939,1.0586393801423988e-06,5.2931969007119945e-06,5.2931969007119945e-06,67769.009113215,1.0586393801423988e-06,1778668564.6799033,,,,,,,,,,,,,,,,,,,,
7429,3940,,,,67771.307253339,,1778668566.97805,125.0,0.07782979309558868,,,,,,,,,,,,,,,,,,
7433,3941,,,,67828.328586029,,1778668623.999117,125.0,,0.1200907751917839,4.6875,0.0,0.1200907751917839,6.513166904449463,0.8797770738601685,,,,,,,,,,,,
7433,3942,,,,67828.331799286,,1778668624.0025141,125.0,,,,,,,,0.0,0.08374059945344925,0.08374059945344925,5.551742076873779,0.9162523150444031,4.0859375,,,,,,
7439,3943,1.042341044394648e-06,5.21170522197324e-06,5.21170522197324e-06,67874.669219098,1.042341044394648e-06,1778668670.3397803,,,,,,,,,,,,,,,,,,,,
7439,3944,1.042341044394648e-06,5.21170522197324e-06,5.21170522197324e-06,67876.972164352,1.042341044394648e-06,1778668672.642771,,,,,,,,,,,,,,,,,,,,
7439,3945,1.042341044394648e-06,5.21170522197324e-06,5.21170522197324e-06,67879.27395352,1.042341044394648e-06,1778668674.9446616,,,,,,,,,,,,,,,,,,,,
7439,3946,1.042341044394648e-06,5.21170522197324e-06,5.21170522197324e-06,67881.574666581,1.042341044394648e-06,1778668677.2453701,,,,,,,,,,,,,,,,,,,,
7439,3947,,,,67883.876115229,,1778668679.5468662,126.0,0.06906326115131378,,,,,,,,,,,,,,,,,,
7449,3948,1.0261622441416752e-06,5.130811220708376e-06,5.130811220708376e-06,67966.718604395,1.0261622441416752e-06,1778668762.3893452,,,,,,,,,,,,,,,,,,,,
7449,3949,1.0261622441416752e-06,5.130811220708376e-06,5.130811220708376e-06,67969.020737447,1.0261622441416752e-06,1778668764.6914632,,,,,,,,,,,,,,,,,,,,
7449,3950,1.0261622441416752e-06,5.130811220708376e-06,5.130811220708376e-06,67971.32356923,1.0261622441416752e-06,1778668766.99417,,,,,,,,,,,,,,,,,,,,
7449,3951,1.0261622441416752e-06,5.130811220708376e-06,5.130811220708376e-06,67973.622354473,1.0261622441416752e-06,1778668769.2930973,,,,,,,,,,,,,,,,,,,,
7449,3952,,,,67975.924746125,,1778668771.5955448,126.0,0.05490148067474365,,,,,,,,,,,,,,,,,,
7459,3953,1.0101031952815054e-06,5.0505159764075276e-06,5.0505159764075276e-06,68058.770593721,1.0101031952815054e-06,1778668854.4413192,,,,,,,,,,,,,,,,,,,,
7459,3954,1.0101031952815054e-06,5.0505159764075276e-06,5.0505159764075276e-06,68061.073816138,1.0101031952815054e-06,1778668856.7445803,,,,,,,,,,,,,,,,,,,,
7459,3955,1.0101031952815054e-06,5.0505159764075276e-06,5.0505159764075276e-06,68063.376297681,1.0101031952815054e-06,1778668859.0468519,,,,,,,,,,,,,,,,,,,,
7459,3956,1.0101031952815054e-06,5.0505159764075276e-06,5.0505159764075276e-06,68065.677418632,1.0101031952815054e-06,1778668861.3481715,,,,,,,,,,,,,,,,,,,,
7459,3957,,,,68067.977794673,,1778668863.6485808,126.0,0.07746967673301697,,,,,,,,,,,,,,,,,,
7469,3958,9.941641121141455e-07,4.970820560570727e-06,4.970820560570727e-06,68150.846033037,9.941641121141455e-07,1778668946.5166278,,,,,,,,,,,,,,,,,,,,
7469,3959,9.941641121141455e-07,4.970820560570727e-06,4.970820560570727e-06,68153.147085511,9.941641121141455e-07,1778668948.817766,,,,,,,,,,,,,,,,,,,,
7469,3960,9.941641121141455e-07,4.970820560570727e-06,4.970820560570727e-06,68155.446801718,9.941641121141455e-07,1778668951.1174917,,,,,,,,,,,,,,,,,,,,
7469,3961,9.941641121141455e-07,4.970820560570727e-06,4.970820560570727e-06,68157.747085067,9.941641121141455e-07,1778668953.4178176,,,,,,,,,,,,,,,,,,,,
7469,3962,,,,68160.050118568,,1778668955.7208567,126.0,0.06766460835933685,,,,,,,,,,,,,,,,,,
7479,3963,9.783452073387179e-07,4.891726036693589e-06,4.891726036693589e-06,68242.899257364,9.783452073387179e-07,1778669038.569904,,,,,,,,,,,,,,,,,,,,
7479,3964,9.783452073387179e-07,4.891726036693589e-06,4.891726036693589e-06,68245.200941624,9.783452073387179e-07,1778669040.871554,,,,,,,,,,,,,,,,,,,,
7479,3965,9.783452073387179e-07,4.891726036693589e-06,4.891726036693589e-06,68247.505043035,9.783452073387179e-07,1778669043.1757088,,,,,,,,,,,,,,,,,,,,
7479,3966,9.783452073387179e-07,4.891726036693589e-06,4.891726036693589e-06,68249.808130694,9.783452073387179e-07,1778669045.4787507,,,,,,,,,,,,,,,,,,,,
7479,3967,,,,68252.109235034,,1778669047.7798855,126.0,0.11110977828502655,,,,,,,,,,,,,,,,,,
7489,3968,9.626466920506205e-07,4.8132334602531025e-06,4.8132334602531025e-06,68334.965687469,9.626466920506205e-07,1778669130.6362464,,,,,,,,,,,,,,,,,,,,
7489,3969,9.626466920506205e-07,4.8132334602531025e-06,4.8132334602531025e-06,68337.263805578,9.626466920506205e-07,1778669132.9344525,,,,,,,,,,,,,,,,,,,,
7489,3970,9.626466920506205e-07,4.8132334602531025e-06,4.8132334602531025e-06,68339.567008566,9.626466920506205e-07,1778669135.2376738,,,,,,,,,,,,,,,,,,,,
7489,3971,9.626466920506205e-07,4.8132334602531025e-06,4.8132334602531025e-06,68341.868893765,9.626466920506205e-07,1778669137.5396104,,,,,,,,,,,,,,,,,,,,
7489,3972,,,,68344.170452074,,1778669139.841143,126.0,0.15132008492946625,,,,,,,,,,,,,,,,,,
7492,3973,,,,68391.957903727,,1778669187.6285882,126.0,,0.12216714769601822,4.755748748779297,0.0,0.12216714769601822,6.601133823394775,0.877707302570343,,,,,,,,,,,,
7492,3974,,,,68391.96112761,,1778669187.631887,126.0,,,,,,,,0.0,0.08474112302064896,0.08474112302064896,5.54367208480835,0.9152528643608093,3.9144439697265625,,,,,,
7499,3975,9.470687757387165e-07,4.735343878693582e-06,4.735343878693582e-06,68447.475025107,9.470687757387165e-07,1778669243.145558,,,,,,,,,,,,,,,,,,,,
7499,3976,9.470687757387165e-07,4.735343878693582e-06,4.735343878693582e-06,68449.778343326,9.470687757387165e-07,1778669245.4489934,,,,,,,,,,,,,,,,,,,,
7499,3977,9.470687757387165e-07,4.735343878693582e-06,4.735343878693582e-06,68452.080246379,9.470687757387165e-07,1778669247.7508092,,,,,,,,,,,,,,,,,,,,
7499,3978,9.470687757387165e-07,4.735343878693582e-06,4.735343878693582e-06,68454.380582549,9.470687757387165e-07,1778669250.0512824,,,,,,,,,,,,,,,,,,,,
7499,3979,,,,68456.682603591,,1778669252.3532023,127.0,0.10057131946086884,,,,,,,,,,,,,,,,,,
7509,3980,9.316116662825381e-07,4.658058331412691e-06,4.658058331412691e-06,68539.503134286,9.316116662825381e-07,1778669335.1737795,,,,,,,,,,,,,,,,,,,,
7509,3981,9.316116662825381e-07,4.658058331412691e-06,4.658058331412691e-06,68541.80281108,9.316116662825381e-07,1778669337.4735258,,,,,,,,,,,,,,,,,,,,
7509,3982,9.316116662825381e-07,4.658058331412691e-06,4.658058331412691e-06,68544.104405737,9.316116662825381e-07,1778669339.7751253,,,,,,,,,,,,,,,,,,,,
7509,3983,9.316116662825381e-07,4.658058331412691e-06,4.658058331412691e-06,68546.404087089,9.316116662825381e-07,1778669342.0748217,,,,,,,,,,,,,,,,,,,,
7509,3984,,,,68548.704354542,,1778669344.3751118,127.0,0.09345827996730804,,,,,,,,,,,,,,,,,,
7519,3985,9.162755699495063e-07,4.5813778497475314e-06,4.5813778497475314e-06,68631.521542991,9.162755699495063e-07,1778669427.1921933,,,,,,,,,,,,,,,,,,,,
7519,3986,9.162755699495063e-07,4.5813778497475314e-06,4.5813778497475314e-06,68633.822353364,9.162755699495063e-07,1778669429.4930418,,,,,,,,,,,,,,,,,,,,
7519,3987,9.162755699495063e-07,4.5813778497475314e-06,4.5813778497475314e-06,68636.121748732,9.162755699495063e-07,1778669431.792416,,,,,,,,,,,,,,,,,,,,
7519,3988,9.162755699495063e-07,4.5813778497475314e-06,4.5813778497475314e-06,68638.420553463,9.162755699495063e-07,1778669434.091299,,,,,,,,,,,,,,,,,,,,
7519,3989,,,,68640.721378049,,1778669436.3921516,127.0,0.04444221779704094,,,,,,,,,,,,,,,,,,
7529,3990,9.01060691392186e-07,4.50530345696093e-06,4.50530345696093e-06,68723.534829996,9.01060691392186e-07,1778669519.2054715,,,,,,,,,,,,,,,,,,,,
7529,3991,9.01060691392186e-07,4.50530345696093e-06,4.50530345696093e-06,68725.837414922,9.01060691392186e-07,1778669521.5081072,,,,,,,,,,,,,,,,,,,,
7529,3992,9.01060691392186e-07,4.50530345696093e-06,4.50530345696093e-06,68728.138501836,9.01060691392186e-07,1778669523.8092375,,,,,,,,,,,,,,,,,,,,
7529,3993,9.01060691392186e-07,4.50530345696093e-06,4.50530345696093e-06,68730.439510213,9.01060691392186e-07,1778669526.110292,,,,,,,,,,,,,,,,,,,,
7529,3994,,,,68732.740509217,,1778669528.4112756,127.0,0.06310401856899261,,,,,,,,,,,,,,,,,,
7539,3995,8.859672336455471e-07,4.429836168227735e-06,4.429836168227735e-06,68815.546206223,8.859672336455471e-07,1778669611.2168374,,,,,,,,,,,,,,,,,,,,
7539,3996,8.859672336455471e-07,4.429836168227735e-06,4.429836168227735e-06,68817.846413811,8.859672336455471e-07,1778669613.5171263,,,,,,,,,,,,,,,,,,,,
7539,3997,8.859672336455471e-07,4.429836168227735e-06,4.429836168227735e-06,68820.145819525,8.859672336455471e-07,1778669615.8165941,,,,,,,,,,,,,,,,,,,,
7539,3998,8.859672336455471e-07,4.429836168227735e-06,4.429836168227735e-06,68822.4466765,8.859672336455471e-07,1778669618.1174295,,,,,,,,,,,,,,,,,,,,
7539,3999,,,,68824.746868346,,1778669620.4176269,127.0,0.09645964205265045,,,,,,,,,,,,,,,,,,
7549,4000,8.709953981242636e-07,4.354976990621318e-06,4.354976990621318e-06,68907.567552686,8.709953981242636e-07,1778669703.2381706,,,,,,,,,,,,,,,,,,,,
7549,4001,8.709953981242636e-07,4.354976990621318e-06,4.354976990621318e-06,68909.868001612,8.709953981242636e-07,1778669705.538705,,,,,,,,,,,,,,,,,,,,
7549,4002,8.709953981242636e-07,4.354976990621318e-06,4.354976990621318e-06,68912.168178119,8.709953981242636e-07,1778669707.8389282,,,,,,,,,,,,,,,,,,,,
7549,4003,8.709953981242636e-07,4.354976990621318e-06,4.354976990621318e-06,68914.46791789,8.709953981242636e-07,1778669710.1386294,,,,,,,,,,,,,,,,,,,,
7549,4004,,,,68916.767544392,,1778669712.4383073,127.0,0.05483519285917282,,,,,,,,,,,,,,,,,,
7551,4005,,,,68955.334746439,,1778669751.0054321,127.0,,0.12203995138406754,4.765625,0.0,0.12203995138406754,6.586479187011719,0.8778237700462341,,,,,,,,,,,,
7551,4006,,,,68955.337917042,,1778669751.0087333,127.0,,,,,,,,0.0,0.08239046484231949,0.08239046484231949,5.511770248413086,0.9176077842712402,3.96875,,,,,,
7559,4007,8.561453846200174e-07,4.280726923100087e-06,4.280726923100087e-06,69020.051724926,8.561453846200174e-07,1778669815.7223253,,,,,,,,,,,,,,,,,,,,
7559,4008,8.561453846200174e-07,4.280726923100087e-06,4.280726923100087e-06,69022.353505521,8.561453846200174e-07,1778669818.0241463,,,,,,,,,,,,,,,,,,,,
7559,4009,8.561453846200174e-07,4.280726923100087e-06,4.280726923100087e-06,69024.653767443,8.561453846200174e-07,1778669820.324386,,,,,,,,,,,,,,,,,,,,
7559,4010,8.561453846200174e-07,4.280726923100087e-06,4.280726923100087e-06,69026.953361183,8.561453846200174e-07,1778669822.6239977,,,,,,,,,,,,,,,,,,,,
7559,4011,,,,69029.255818014,,1778669824.926457,128.0,0.06661081314086914,,,,,,,,,,,,,,,,,,
7569,4012,8.414173912988421e-07,4.20708695649421e-06,4.20708695649421e-06,69112.080855677,8.414173912988421e-07,1778669907.7514203,,,,,,,,,,,,,,,,,,,,
7569,4013,8.414173912988421e-07,4.20708695649421e-06,4.20708695649421e-06,69114.383809108,8.414173912988421e-07,1778669910.054523,,,,,,,,,,,,,,,,,,,,
7569,4014,8.414173912988421e-07,4.20708695649421e-06,4.20708695649421e-06,69116.685628424,8.414173912988421e-07,1778669912.356192,,,,,,,,,,,,,,,,,,,,
7569,4015,8.414173912988421e-07,4.20708695649421e-06,4.20708695649421e-06,69118.986698426,8.414173912988421e-07,1778669914.657242,,,,,,,,,,,,,,,,,,,,
7569,4016,,,,69121.287942379,,1778669916.958692,128.0,0.07138606905937195,,,,,,,,,,,,,,,,,,
7579,4017,8.26811614698464e-07,4.13405807349232e-06,4.13405807349232e-06,69204.116689485,8.26811614698464e-07,1778669999.7874532,,,,,,,,,,,,,,,,,,,,
7579,4018,8.26811614698464e-07,4.13405807349232e-06,4.13405807349232e-06,69206.419286664,8.26811614698464e-07,1778670002.0898213,,,,,,,,,,,,,,,,,,,,
7579,4019,8.26811614698464e-07,4.13405807349232e-06,4.13405807349232e-06,69208.71912651,8.26811614698464e-07,1778670004.389824,,,,,,,,,,,,,,,,,,,,
7579,4020,8.26811614698464e-07,4.13405807349232e-06,4.13405807349232e-06,69211.023402052,8.26811614698464e-07,1778670006.693994,,,,,,,,,,,,,,,,,,,,
7579,4021,,,,69213.326591872,,1778670008.9971685,128.0,0.06689946353435516,,,,,,,,,,,,,,,,,,
7589,4022,8.123282497256957e-07,4.061641248628478e-06,4.061641248628478e-06,69296.167190583,8.123282497256957e-07,1778670091.8378317,,,,,,,,,,,,,,,,,,,,
7589,4023,8.123282497256957e-07,4.061641248628478e-06,4.061641248628478e-06,69298.466396911,8.123282497256957e-07,1778670094.137159,,,,,,,,,,,,,,,,,,,,
7589,4024,8.123282497256957e-07,4.061641248628478e-06,4.061641248628478e-06,69300.766665896,8.123282497256957e-07,1778670096.437439,,,,,,,,,,,,,,,,,,,,
7589,4025,8.123282497256957e-07,4.061641248628478e-06,4.061641248628478e-06,69303.072247192,8.123282497256957e-07,1778670098.7428808,,,,,,,,,,,,,,,,,,,,
7589,4026,,,,69305.374223923,,1778670101.0448875,128.0,0.12422910332679749,,,,,,,,,,,,,,,,,,
7599,4027,7.979674896538248e-07,3.989837448269123e-06,3.989837448269123e-06,69388.182276365,7.979674896538248e-07,1778670183.8529143,,,,,,,,,,,,,,,,,,,,
7599,4028,7.979674896538248e-07,3.989837448269123e-06,3.989837448269123e-06,69390.483396381,7.979674896538248e-07,1778670186.1541424,,,,,,,,,,,,,,,,,,,,
7599,4029,7.979674896538248e-07,3.989837448269123e-06,3.989837448269123e-06,69392.784741966,7.979674896538248e-07,1778670188.4554844,,,,,,,,,,,,,,,,,,,,
7599,4030,7.979674896538248e-07,3.989837448269123e-06,3.989837448269123e-06,69395.089026527,7.979674896538248e-07,1778670190.7597368,,,,,,,,,,,,,,,,,,,,
7599,4031,,,,69397.391343783,,1778670193.0619853,128.0,0.08691372722387314,,,,,,,,,,,,,,,,,,
7609,4032,7.837295261200384e-07,3.918647630600192e-06,3.918647630600192e-06,69480.198494267,7.837295261200384e-07,1778670275.869062,,,,,,,,,,,,,,,,,,,,
7609,4033,7.837295261200384e-07,3.918647630600192e-06,3.918647630600192e-06,69482.499420955,7.837295261200384e-07,1778670278.170097,,,,,,,,,,,,,,,,,,,,
7609,4034,7.837295261200384e-07,3.918647630600192e-06,3.918647630600192e-06,69484.798336793,7.837295261200384e-07,1778670280.469062,,,,,,,,,,,,,,,,,,,,
7609,4035,7.837295261200384e-07,3.918647630600192e-06,3.918647630600192e-06,69487.09727865,7.837295261200384e-07,1778670282.7679782,,,,,,,,,,,,,,,,,,,,
7609,4036,,,,69489.39843822,,1778670285.069216,128.0,0.05304153263568878,,,,,,,,,,,,,,,,,,
7610,4037,,,,69518.842197625,,1778670314.512867,128.0,,0.11968209594488144,4.703125,0.0,0.11968209594488144,6.493809223175049,0.8801890015602112,,,,,,,,,,,,
7610,4038,,,,69518.84548863,,1778670314.5162463,128.0,,,,,,,,0.0,0.08324924856424332,0.08324924856424332,5.533733367919922,0.9167505502700806,4.0,,,,,,
7619,4039,7.696145491228646e-07,3.848072745614323e-06,3.848072745614323e-06,69592.830497349,7.696145491228646e-07,1778670388.5010135,,,,,,,,,,,,,,,,,,,,
7619,4040,7.696145491228646e-07,3.848072745614323e-06,3.848072745614323e-06,69595.130759194,7.696145491228646e-07,1778670390.8014607,,,,,,,,,,,,,,,,,,,,
7619,4041,7.696145491228646e-07,3.848072745614323e-06,3.848072745614323e-06,69597.43366373,7.696145491228646e-07,1778670393.1041794,,,,,,,,,,,,,,,,,,,,
7619,4042,7.696145491228646e-07,3.848072745614323e-06,3.848072745614323e-06,69599.734504766,7.696145491228646e-07,1778670395.405062,,,,,,,,,,,,,,,,,,,,
7619,4043,,,,69602.039224129,,1778670397.7098434,129.0,0.1118466928601265,,,,,,,,,,,,,,,,,,
7629,4044,7.556227470196353e-07,3.7781137350981765e-06,3.7781137350981765e-06,69684.911294765,7.556227470196353e-07,1778670480.5820405,,,,,,,,,,,,,,,,,,,,
7629,4045,7.556227470196353e-07,3.7781137350981765e-06,3.7781137350981765e-06,69687.212062372,7.556227470196353e-07,1778670482.882558,,,,,,,,,,,,,,,,,,,,
