epoch,validation/loss,validation/cpg_sites_accuracy,train/cpg_sites_cross_entropy_loss_epoch,train/cpg_sites_perplexity_step,lr-AdamW/pg2,train/cpg_sites_accuracy_epoch,_timestamp,validation/cpg_sites_perplexity,_runtime,validation/cpg_sites_cross_entropy_loss,_step,train/cpg_sites_cross_entropy_loss_step,train/cpg_sites_perplexity_epoch,train/cpg_sites_accuracy_step,lr-AdamW/pg1,trainer/global_step,train/loss_epoch,train/loss_step
38.0,,,,1386.3045654296875,,,1769789122.5690913,,12431.822502834,,1728,7.234396934509277,,0.09895491600036621,,3319,,7.234396934509277
,,,,,3.993181818181818e-05,,1769789153.6018178,,12462.855186778,,1729,,,,3.993181818181818e-05,3329,,
,,,,,3.993181818181818e-05,,1769789154.4642417,,12463.717572699,,1730,,,,3.993181818181818e-05,3329,,
,,,,,3.993181818181818e-05,,1769789155.3266892,,12464.580041704,,1731,,,,3.993181818181818e-05,3329,,
,,,,,3.993181818181818e-05,,1769789156.1878111,,12465.440990113,,1732,,,,3.993181818181818e-05,3329,,
38.0,,,,1384.1895751953125,,,1769789157.0511744,,12466.304647004,,1733,7.232870101928711,,0.09792492538690567,,3329,,7.232870101928711
,,,,,3.985606060606061e-05,,1769789188.0836256,,12497.336993684,,1734,,,,3.985606060606061e-05,3339,,
,,,,,3.985606060606061e-05,,1769789188.946456,,12498.199791351,,1735,,,,3.985606060606061e-05,3339,,
,,,,,3.985606060606061e-05,,1769789189.8085225,,12499.061952571,,1736,,,,3.985606060606061e-05,3339,,
,,,,,3.985606060606061e-05,,1769789190.669594,,12499.922886166,,1737,,,,3.985606060606061e-05,3339,,
38.0,,,,1284.986572265625,,,1769789191.5325217,,12500.785877183,,1738,7.158503532409668,,0.10242151468992233,,3339,,7.158503532409668
,,,,,3.9780303030303035e-05,,1769789222.5606022,,12531.813990562,,1739,,,,3.9780303030303035e-05,3349,,
,,,,,3.9780303030303035e-05,,1769789223.423746,,12532.677103521,,1740,,,,3.9780303030303035e-05,3349,,
,,,,,3.9780303030303035e-05,,1769789224.2864637,,12533.53980453,,1741,,,,3.9780303030303035e-05,3349,,
,,,,,3.9780303030303035e-05,,1769789225.1471746,,12534.400358111,,1742,,,,3.9780303030303035e-05,3349,,
38.0,,,,1193.1026611328125,,,1769789226.0104082,,12535.263783669,,1743,7.084312438964844,,0.10008574277162552,,3349,,7.084312438964844
38.0,7.113003253936768,0.10133329778909683,,,,,1769789260.0076852,1230.4482421875,12569.260854079,7.113003253936768,1744,,,,,3353,,
38.0,,,7.1396613121032715,,,0.10107941180467606,1769789262.7664375,,12572.019803103,,1745,,1263.6689453125,,,3353,7.1396613121032715,
,,,,,3.9704545454545454e-05,,1769789281.0532012,,12590.306608558,,1746,,,,3.9704545454545454e-05,3359,,
,,,,,3.9704545454545454e-05,,1769789281.9157615,,12591.169145446,,1747,,,,3.9704545454545454e-05,3359,,
,,,,,3.9704545454545454e-05,,1769789282.7778988,,12592.031351727,,1748,,,,3.9704545454545454e-05,3359,,
,,,,,3.9704545454545454e-05,,1769789283.6399016,,12592.893349405,,1749,,,,3.9704545454545454e-05,3359,,
39.0,,,,1361.514404296875,,,1769789284.5030723,,12593.756464583,,1750,7.216352939605713,,0.10478128492832184,,3359,,7.216352939605713
,,,,,3.962878787878788e-05,,1769789315.5383265,,12624.791714922,,1751,,,,3.962878787878788e-05,3369,,
,,,,,3.962878787878788e-05,,1769789316.4015317,,12625.654880053,,1752,,,,3.962878787878788e-05,3369,,
,,,,,3.962878787878788e-05,,1769789317.2638757,,12626.51727156,,1753,,,,3.962878787878788e-05,3369,,
,,,,,3.962878787878788e-05,,1769789318.1266468,,12627.380002148,,1754,,,,3.962878787878788e-05,3369,,
39.0,,,,1335.9676513671875,,,1769789318.9898164,,12628.243244184,,1755,7.197411060333252,,0.10292264074087143,,3369,,7.197411060333252
,,,,,3.95530303030303e-05,,1769789350.030243,,12659.283632854,,1756,,,,3.95530303030303e-05,3379,,
,,,,,3.95530303030303e-05,,1769789350.8930604,,12660.146441697,,1757,,,,3.95530303030303e-05,3379,,
,,,,,3.95530303030303e-05,,1769789351.7561712,,12661.009529398,,1758,,,,3.95530303030303e-05,3379,,
,,,,,3.95530303030303e-05,,1769789352.6182039,,12661.871538519,,1759,,,,3.95530303030303e-05,3379,,
39.0,,,,1111.60986328125,,,1769789353.4816632,,12662.735042566,,1760,7.013564586639404,,0.10501082241535187,,3379,,7.013564586639404
,,,,,3.9477272727272726e-05,,1769789384.5202355,,12693.77362625,,1761,,,,3.9477272727272726e-05,3389,,
,,,,,3.9477272727272726e-05,,1769789385.3830447,,12694.636424324,,1762,,,,3.9477272727272726e-05,3389,,
,,,,,3.9477272727272726e-05,,1769789386.2458127,,12695.499279614,,1763,,,,3.9477272727272726e-05,3389,,
,,,,,3.9477272727272726e-05,,1769789387.1086497,,12696.362009986,,1764,,,,3.9477272727272726e-05,3389,,
39.0,,,,1257.0928955078125,,,1769789387.9721441,,12697.225543947,,1765,7.136557102203369,,0.10326549410820007,,3389,,7.136557102203369
,,,,,3.940151515151515e-05,,1769789419.0169528,,12728.270328059,,1766,,,,3.940151515151515e-05,3399,,
,,,,,3.940151515151515e-05,,1769789419.8792498,,12729.132613831,,1767,,,,3.940151515151515e-05,3399,,
,,,,,3.940151515151515e-05,,1769789420.742118,,12729.995570411,,1768,,,,3.940151515151515e-05,3399,,
,,,,,3.940151515151515e-05,,1769789421.6045825,,12730.857811375,,1769,,,,3.940151515151515e-05,3399,,
39.0,,,,1133.8658447265625,,,1769789422.467703,,12731.721110761,,1770,7.033388137817383,,0.10253719985485077,,3399,,7.033388137817383
,,,,,3.932575757575758e-05,,1769789453.5103586,,12762.763747473,,1771,,,,3.932575757575758e-05,3409,,
,,,,,3.932575757575758e-05,,1769789454.3733296,,12763.626706605,,1772,,,,3.932575757575758e-05,3409,,
,,,,,3.932575757575758e-05,,1769789455.2362633,,12764.489733008,,1773,,,,3.932575757575758e-05,3409,,
,,,,,3.932575757575758e-05,,1769789456.098273,,12765.351439306,,1774,,,,3.932575757575758e-05,3409,,
39.0,,,,1235.701171875,,,1769789456.9614146,,12766.214803096,,1775,7.119393825531006,,0.097661092877388,,3409,,7.119393825531006
,,,,,3.9250000000000005e-05,,1769789488.0024157,,12797.25579912,,1776,,,,3.9250000000000005e-05,3419,,
,,,,,3.9250000000000005e-05,,1769789488.8653498,,12798.11873166,,1777,,,,3.9250000000000005e-05,3419,,
,,,,,3.9250000000000005e-05,,1769789489.728428,,12798.981852092,,1778,,,,3.9250000000000005e-05,3419,,
,,,,,3.9250000000000005e-05,,1769789490.5911224,,12799.844492092,,1779,,,,3.9250000000000005e-05,3419,,
39.0,,,,1346.748779296875,,,1769789491.4547374,,12800.708206096,,1780,7.205448627471924,,0.09977439045906067,,3419,,7.205448627471924
,,,,,3.9174242424242425e-05,,1769789522.5001152,,12831.753530226,,1781,,,,3.9174242424242425e-05,3429,,
,,,,,3.9174242424242425e-05,,1769789523.3630269,,12832.616416134,,1782,,,,3.9174242424242425e-05,3429,,
,,,,,3.9174242424242425e-05,,1769789524.2260296,,12833.479506749,,1783,,,,3.9174242424242425e-05,3429,,
,,,,,3.9174242424242425e-05,,1769789525.0882924,,12834.341672633,,1784,,,,3.9174242424242425e-05,3429,,
39.0,,,,1126.3447265625,,,1769789525.9514108,,12835.20481776,,1785,7.026732921600342,,0.10558205097913742,,3429,,7.026732921600342
,,,,,3.909848484848485e-05,,1769789556.986688,,12866.240163519,,1786,,,,3.909848484848485e-05,3439,,
,,,,,3.909848484848485e-05,,1769789557.847555,,12867.100750899,,1787,,,,3.909848484848485e-05,3439,,
,,,,,3.909848484848485e-05,,1769789558.708325,,12867.961516516,,1788,,,,3.909848484848485e-05,3439,,
39.0,,,,1313.659423828125,,,1769789559.3054247,,12868.558628345,,1789,7.180572032928467,,0.09519461542367935,,3439,,7.180572032928467
39.0,7.125265121459961,0.10120513290166855,,,,,1769789580.660081,1245.6588134765625,12889.913253587,7.125265121459961,1790,,,,,3439,,
39.0,,,7.139066696166992,,,0.10109513998031616,1769789585.441296,,12894.694744494,,1791,,1262.7874755859375,,,3439,7.139066696166992,
,,,,,3.902272727272727e-05,,1769789617.5054977,,12926.758882762,,1792,,,,3.902272727272727e-05,3449,,
,,,,,3.902272727272727e-05,,1769789618.3677733,,12927.62114764,,1793,,,,3.902272727272727e-05,3449,,
,,,,,3.902272727272727e-05,,1769789619.2308857,,12928.484334694,,1794,,,,3.902272727272727e-05,3449,,
,,,,,3.902272727272727e-05,,1769789620.093528,,12929.346809577,,1795,,,,3.902272727272727e-05,3449,,
40.0,,,,1213.49072265625,,,1769789620.9560914,,12930.209314495,,1796,7.101256370544434,,0.10207124054431915,,3449,,7.101256370544434
,,,,,3.89469696969697e-05,,1769789651.9824407,,12961.235826818,,1797,,,,3.89469696969697e-05,3459,,
,,,,,3.89469696969697e-05,,1769789652.8439555,,12962.097328926,,1798,,,,3.89469696969697e-05,3459,,
,,,,,3.89469696969697e-05,,1769789653.707228,,12962.960646294,,1799,,,,3.89469696969697e-05,3459,,
,,,,,3.89469696969697e-05,,1769789654.569802,,12963.823147014,,1800,,,,3.89469696969697e-05,3459,,
40.0,,,,1249.87744140625,,,1769789655.431539,,12964.684757675,,1801,7.130800724029541,,0.10205194354057312,,3459,,7.130800724029541
,,,,,3.887121212121212e-05,,1769789686.4615543,,12995.714999107,,1802,,,,3.887121212121212e-05,3469,,
,,,,,3.887121212121212e-05,,1769789687.3243775,,12996.577745524,,1803,,,,3.887121212121212e-05,3469,,
,,,,,3.887121212121212e-05,,1769789688.1876059,,12997.440977351,,1804,,,,3.887121212121212e-05,3469,,
,,,,,3.887121212121212e-05,,1769789689.0502524,,12998.303581054,,1805,,,,3.887121212121212e-05,3469,,
40.0,,,,1320.744384765625,,,1769789689.912505,,12999.165741379,,1806,7.185950756072998,,0.09888557344675064,,3469,,7.185950756072998
,,,,,3.879545454545454e-05,,1769789720.9485118,,13030.201904908,,1807,,,,3.879545454545454e-05,3479,,
,,,,,3.879545454545454e-05,,1769789721.8110204,,13031.0644168,,1808,,,,3.879545454545454e-05,3479,,
,,,,,3.879545454545454e-05,,1769789722.6748767,,13031.928284191,,1809,,,,3.879545454545454e-05,3479,,
,,,,,3.879545454545454e-05,,1769789723.5377874,,13032.791198237,,1810,,,,3.879545454545454e-05,3479,,
40.0,,,,1425.9638671875,,,1769789724.4002128,,13033.653430379,,1811,7.262603282928467,,0.09793874621391296,,3479,,7.262603282928467
,,,,,3.871969696969697e-05,,1769789755.4397533,,13064.693116297,,1812,,,,3.871969696969697e-05,3489,,
,,,,,3.871969696969697e-05,,1769789756.302973,,13065.556338836,,1813,,,,3.871969696969697e-05,3489,,
,,,,,3.871969696969697e-05,,1769789757.166648,,13066.420085653,,1814,,,,3.871969696969697e-05,3489,,
,,,,,3.871969696969697e-05,,1769789758.0293014,,13067.282650472,,1815,,,,3.871969696969697e-05,3489,,
40.0,,,,1369.979248046875,,,1769789758.8916306,,13068.144826488,,1816,7.222550868988037,,0.09793894737958908,,3489,,7.222550868988037
,,,,,3.8643939393939395e-05,,1769789789.9301376,,13099.183542512,,1817,,,,3.8643939393939395e-05,3499,,
,,,,,3.8643939393939395e-05,,1769789790.7924688,,13100.045872136,,1818,,,,3.8643939393939395e-05,3499,,
,,,,,3.8643939393939395e-05,,1769789791.6550817,,13100.9084878,,1819,,,,3.8643939393939395e-05,3499,,
,,,,,3.8643939393939395e-05,,1769789792.5178616,,13101.771278718,,1820,,,,3.8643939393939395e-05,3499,,
40.0,,,,1547.4071044921875,,,1769789793.3796089,,13102.632844664,,1821,7.344336032867432,,0.09932377189397812,,3499,,7.344336032867432
,,,,,3.856818181818182e-05,,1769789824.4072175,,13133.660622359,,1822,,,,3.856818181818182e-05,3509,,
,,,,,3.856818181818182e-05,,1769789825.269378,,13134.522724269,,1823,,,,3.856818181818182e-05,3509,,
,,,,,3.856818181818182e-05,,1769789826.1326277,,13135.386095437,,1824,,,,3.856818181818182e-05,3509,,
,,,,,3.856818181818182e-05,,1769789826.9948044,,13136.248210506,,1825,,,,3.856818181818182e-05,3509,,
40.0,,,,1802.8140869140625,,,1769789827.8569667,,13137.110226897,,1826,7.497104167938232,,0.10062942653894424,,3509,,7.497104167938232
,,,,,3.849242424242425e-05,,1769789858.8856199,,13168.139022478,,1827,,,,3.849242424242425e-05,3519,,
,,,,,3.849242424242425e-05,,1769789859.7471817,,13169.000559217,,1828,,,,3.849242424242425e-05,3519,,
,,,,,3.849242424242425e-05,,1769789860.6103916,,13169.863833537,,1829,,,,3.849242424242425e-05,3519,,
,,,,,3.849242424242425e-05,,1769789861.4724267,,13170.725728193,,1830,,,,3.849242424242425e-05,3519,,
40.0,,,,1630.8843994140625,,,1769789862.3352928,,13171.588573879,,1831,7.396877765655518,,0.10012034326791763,,3519,,7.396877765655518
40.0,7.321091175079346,0.10084205120801926,,,,,1769789903.4047976,1514.6778564453125,13212.657999353,7.321091175079346,1832,,,,,3525,,
40.0,,,7.265508651733398,,,0.10107986629009247,1769789903.4071634,,13212.660256487,,1833,,1444.960205078125,,,3525,7.265508651733398,
,,,,,3.841666666666667e-05,,1769789914.792943,,13224.046454283,,1834,,,,3.841666666666667e-05,3529,,
,,,,,3.841666666666667e-05,,1769789915.654913,,13224.908332181,,1835,,,,3.841666666666667e-05,3529,,
,,,,,3.841666666666667e-05,,1769789916.5162976,,13225.7694393,,1836,,,,3.841666666666667e-05,3529,,
,,,,,3.841666666666667e-05,,1769789917.3787162,,13226.632067135,,1837,,,,3.841666666666667e-05,3529,,
41.0,,,,1572.59326171875,,,1769789918.242707,,13227.496166162,,1838,7.360481262207031,,0.09901183098554611,,3529,,7.360481262207031
,,,,,3.8340909090909094e-05,,1769789949.2715628,,13258.525063676,,1839,,,,3.8340909090909094e-05,3539,,
,,,,,3.8340909090909094e-05,,1769789950.1339004,,13259.387309265,,1840,,,,3.8340909090909094e-05,3539,,
,,,,,3.8340909090909094e-05,,1769789950.9950488,,13260.248222911,,1841,,,,3.8340909090909094e-05,3539,,
,,,,,3.8340909090909094e-05,,1769789951.8574774,,13261.1108549,,1842,,,,3.8340909090909094e-05,3539,,
41.0,,,,1714.9664306640625,,,1769789952.721579,,13261.97493111,,1843,7.44714879989624,,0.10153616964817047,,3539,,7.44714879989624
,,,,,3.8265151515151513e-05,,1769789983.7494013,,13293.002869009,,1844,,,,3.8265151515151513e-05,3549,,
,,,,,3.8265151515151513e-05,,1769789984.6112404,,13293.864637518,,1845,,,,3.8265151515151513e-05,3549,,
,,,,,3.8265151515151513e-05,,1769789985.4719357,,13294.725201897,,1846,,,,3.8265151515151513e-05,3549,,
,,,,,3.8265151515151513e-05,,1769789986.3341217,,13295.587465891,,1847,,,,3.8265151515151513e-05,3549,,
41.0,,,,1705.06103515625,,,1769789987.19772,,13296.451144522,,1848,7.441356182098389,,0.10057974606752396,,3549,,7.441356182098389
,,,,,3.818939393939394e-05,,1769790018.2390366,,13327.492528073,,1849,,,,3.818939393939394e-05,3559,,
,,,,,3.818939393939394e-05,,1769790019.101425,,13328.354849992,,1850,,,,3.818939393939394e-05,3559,,
,,,,,3.818939393939394e-05,,1769790019.9633615,,13329.216774454,,1851,,,,3.818939393939394e-05,3559,,
,,,,,3.818939393939394e-05,,1769790020.8262584,,13330.0796134,,1852,,,,3.818939393939394e-05,3559,,
41.0,,,,1758.7694091796875,,,1769790021.690328,,13330.943732802,,1853,7.47236967086792,,0.1008804515004158,,3559,,7.47236967086792
,,,,,3.8113636363636366e-05,,1769790052.7294016,,13361.982843585,,1854,,,,3.8113636363636366e-05,3569,,
,,,,,3.8113636363636366e-05,,1769790053.5920856,,13362.845504933,,1855,,,,3.8113636363636366e-05,3569,,
,,,,,3.8113636363636366e-05,,1769790054.454603,,13363.707993751,,1856,,,,3.8113636363636366e-05,3569,,
,,,,,3.8113636363636366e-05,,1769790055.317055,,13364.570434226,,1857,,,,3.8113636363636366e-05,3569,,
41.0,,,,1683.86865234375,,,1769790056.1809442,,13365.43438339,,1858,7.428849220275879,,0.09859374165534973,,3569,,7.428849220275879
,,,,,3.803787878787879e-05,,1769790087.219075,,13396.472537425,,1859,,,,3.803787878787879e-05,3579,,
,,,,,3.803787878787879e-05,,1769790088.0815494,,13397.334973051,,1860,,,,3.803787878787879e-05,3579,,
,,,,,3.803787878787879e-05,,1769790088.9436514,,13398.197048766,,1861,,,,3.803787878787879e-05,3579,,
,,,,,3.803787878787879e-05,,1769790089.8060246,,13399.059363871,,1862,,,,3.803787878787879e-05,3579,,
41.0,,,,1784.853271484375,,,1769790090.669687,,13399.923141154,,1863,7.487091541290283,,0.09474755823612213,,3579,,7.487091541290283
,,,,,3.796212121212122e-05,,1769790121.7066038,,13430.960069006,,1864,,,,3.796212121212122e-05,3589,,
,,,,,3.796212121212122e-05,,1769790122.5692408,,13431.822654125,,1865,,,,3.796212121212122e-05,3589,,
,,,,,3.796212121212122e-05,,1769790123.4313784,,13432.68476377,,1866,,,,3.796212121212122e-05,3589,,
,,,,,3.796212121212122e-05,,1769790124.2936609,,13433.547024982,,1867,,,,3.796212121212122e-05,3589,,
41.0,,,,1856.932861328125,,,1769790125.1571107,,13434.410593629,,1868,7.526681423187256,,0.0977516695857048,,3589,,7.526681423187256
,,,,,3.788636363636364e-05,,1769790156.1985717,,13465.452041257,,1869,,,,3.788636363636364e-05,3599,,
,,,,,3.788636363636364e-05,,1769790157.0608296,,13466.314280114,,1870,,,,3.788636363636364e-05,3599,,
,,,,,3.788636363636364e-05,,1769790157.9223998,,13467.17581333,,1871,,,,3.788636363636364e-05,3599,,
,,,,,3.788636363636364e-05,,1769790158.7850506,,13468.038416334,,1872,,,,3.788636363636364e-05,3599,,
41.0,,,,2032.3433837890625,,,1769790159.648819,,13468.902254725,,1873,7.616944789886475,,0.09992187470197678,,3599,,7.616944789886475
,,,,,3.7810606060606064e-05,,1769790190.6870227,,13499.940517837,,1874,,,,3.7810606060606064e-05,3609,,
,,,,,3.7810606060606064e-05,,1769790191.54936,,13500.802784493,,1875,,,,3.7810606060606064e-05,3609,,
,,,,,3.7810606060606064e-05,,1769790192.411847,,13501.665263809,,1876,,,,3.7810606060606064e-05,3609,,
,,,,,3.7810606060606064e-05,,1769790193.2742,,13502.527580551,,1877,,,,3.7810606060606064e-05,3609,,
41.0,,,,1865.9090576171875,,,1769790194.1378515,,13503.391314043,,1878,7.531503677368164,,0.10081319510936737,,3609,,7.531503677368164
41.0,7.464836120605469,0.10047304630279541,,,,,1769790221.265079,1748.85009765625,13530.518253741,7.464836120605469,1879,,,,,3611,,
41.0,,,7.46655797958374,,,0.10065141320228577,1769790221.2667706,,13530.519855779,,1880,,1752.9166259765625,,,3611,7.46655797958374,
,,,,,3.7734848484848484e-05,,1769790246.4578807,,13555.71137152,,1881,,,,3.7734848484848484e-05,3619,,
,,,,,3.7734848484848484e-05,,1769790247.3206294,,13556.574003773,,1882,,,,3.7734848484848484e-05,3619,,
,,,,,3.7734848484848484e-05,,1769790248.1834593,,13557.43682458,,1883,,,,3.7734848484848484e-05,3619,,
,,,,,3.7734848484848484e-05,,1769790249.045739,,13558.299226977,,1884,,,,3.7734848484848484e-05,3619,,
42.0,,,,1924.56298828125,,,1769790249.9089413,,13559.162333383,,1885,7.5624542236328125,,0.09803005307912827,,3619,,7.5624542236328125
,,,,,3.765909090909091e-05,,1769790280.9452977,,13590.198745975,,1886,,,,3.765909090909091e-05,3629,,
,,,,,3.765909090909091e-05,,1769790281.8080401,,13591.061404837,,1887,,,,3.765909090909091e-05,3629,,
,,,,,3.765909090909091e-05,,1769790282.6714437,,13591.924818623,,1888,,,,3.765909090909091e-05,3629,,
,,,,,3.765909090909091e-05,,1769790283.5347366,,13592.788205568,,1889,,,,3.765909090909091e-05,3629,,
42.0,,,,1823.5972900390625,,,1769790284.3979154,,13593.651308998,,1890,7.508566379547119,,0.0953235998749733,,3629,,7.508566379547119
,,,,,3.7583333333333337e-05,,1769790315.4448118,,13624.698264105,,1891,,,,3.7583333333333337e-05,3639,,
,,,,,3.7583333333333337e-05,,1769790316.3073144,,13625.56068758,,1892,,,,3.7583333333333337e-05,3639,,
,,,,,3.7583333333333337e-05,,1769790317.170105,,13626.423476856,,1893,,,,3.7583333333333337e-05,3639,,
,,,,,3.7583333333333337e-05,,1769790318.0328174,,13627.28621207,,1894,,,,3.7583333333333337e-05,3639,,
42.0,,,,1815.961181640625,,,1769790318.8966422,,13628.150024834,,1895,7.504370212554932,,0.08760007470846176,,3639,,7.504370212554932
,,,,,3.7507575757575756e-05,,1769790349.9384015,,13659.191841169,,1896,,,,3.7507575757575756e-05,3649,,
,,,,,3.7507575757575756e-05,,1769790350.8006377,,13660.053995458,,1897,,,,3.7507575757575756e-05,3649,,
,,,,,3.7507575757575756e-05,,1769790351.6634207,,13660.91679658,,1898,,,,3.7507575757575756e-05,3649,,
,,,,,3.7507575757575756e-05,,1769790352.526297,,13661.779751472,,1899,,,,3.7507575757575756e-05,3649,,
42.0,,,,2121.980712890625,,,1769790353.3898475,,13662.643278094,,1900,7.660105228424072,,0.09176507592201233,,3649,,7.660105228424072
,,,,,3.743181818181818e-05,,1769790384.42687,,13693.680302851,,1901,,,,3.743181818181818e-05,3659,,
,,,,,3.743181818181818e-05,,1769790385.2889113,,13694.542287403,,1902,,,,3.743181818181818e-05,3659,,
,,,,,3.743181818181818e-05,,1769790386.1516755,,13695.405050856,,1903,,,,3.743181818181818e-05,3659,,
,,,,,3.743181818181818e-05,,1769790387.0146456,,13696.268099197,,1904,,,,3.743181818181818e-05,3659,,
42.0,,,,2241.91455078125,,,1769790387.8779023,,13697.131293808,,1905,7.715085506439209,,0.0913127213716507,,3659,,7.715085506439209
,,,,,3.735606060606061e-05,,1769790418.9163408,,13728.169769471,,1906,,,,3.735606060606061e-05,3669,,
,,,,,3.735606060606061e-05,,1769790419.7781215,,13729.031483746,,1907,,,,3.735606060606061e-05,3669,,
,,,,,3.735606060606061e-05,,1769790420.640365,,13729.893716118,,1908,,,,3.735606060606061e-05,3669,,
,,,,,3.735606060606061e-05,,1769790421.5028949,,13730.756359128,,1909,,,,3.735606060606061e-05,3669,,
42.0,,,,2401.03369140625,,,1769790422.3662465,,13731.619630433,,1910,7.783654689788818,,0.07993748784065247,,3669,,7.783654689788818
,,,,,3.7280303030303035e-05,,1769790453.4126582,,13762.66608712,,1911,,,,3.7280303030303035e-05,3679,,
,,,,,3.7280303030303035e-05,,1769790454.2753186,,13763.528668136,,1912,,,,3.7280303030303035e-05,3679,,
,,,,,3.7280303030303035e-05,,1769790455.1381567,,13764.391541741,,1913,,,,3.7280303030303035e-05,3679,,
,,,,,3.7280303030303035e-05,,1769790456.001338,,13765.254783489,,1914,,,,3.7280303030303035e-05,3679,,
42.0,,,,3758.529052734375,,,1769790456.865045,,13766.118433521,,1915,8.231782913208008,,0.08216674625873566,,3679,,8.231782913208008
,,,,,3.720454545454546e-05,,1769790487.9033837,,13797.156847604,,1916,,,,3.720454545454546e-05,3689,,
,,,,,3.720454545454546e-05,,1769790488.765447,,13798.018817278,,1917,,,,3.720454545454546e-05,3689,,
,,,,,3.720454545454546e-05,,1769790489.628053,,13798.881484872,,1918,,,,3.720454545454546e-05,3689,,
,,,,,3.720454545454546e-05,,1769790490.4905577,,13799.743944934,,1919,,,,3.720454545454546e-05,3689,,
42.0,,,,2348.1376953125,,,1769790491.3539295,,13800.607334012,,1920,7.761377811431885,,0.08862980455160141,,3689,,7.761377811431885
42.0,7.487217903137207,0.09959682822227478,,,,,1769790539.3617032,1788.3555908203125,13848.614903738,7.487217903137207,1921,,,,,3697,,
42.0,,,7.763722896575928,,,0.09993959963321686,1769790539.3634353,,13848.616513649,,1922,,2414.318115234375,,,3697,7.763722896575928,
,,,,,3.712878787878788e-05,,1769790543.856983,,13853.110462532,,1923,,,,3.712878787878788e-05,3699,,
,,,,,3.712878787878788e-05,,1769790544.7187057,,13853.972052654,,1924,,,,3.712878787878788e-05,3699,,
,,,,,3.712878787878788e-05,,1769790545.580709,,13854.834086752,,1925,,,,3.712878787878788e-05,3699,,
,,,,,3.712878787878788e-05,,1769790546.442547,,13855.695900339,,1926,,,,3.712878787878788e-05,3699,,
43.0,,,,2584.987060546875,,,1769790547.3056784,,13856.559119419,,1927,7.857475757598877,,0.06838074326515198,,3699,,7.857475757598877
,,,,,3.705303030303031e-05,,1769790578.3238947,,13887.57734674,,1928,,,,3.705303030303031e-05,3709,,
,,,,,3.705303030303031e-05,,1769790579.1852906,,13888.438629006,,1929,,,,3.705303030303031e-05,3709,,
,,,,,3.705303030303031e-05,,1769790580.0473742,,13889.300742061,,1930,,,,3.705303030303031e-05,3709,,
,,,,,3.705303030303031e-05,,1769790580.9095993,,13890.162935428,,1931,,,,3.705303030303031e-05,3709,,
43.0,,,,2688.432861328125,,,1769790581.7728481,,13891.026210019,,1932,7.896713733673096,,0.048834845423698425,,3709,,7.896713733673096
,,,,,3.697727272727273e-05,,1769790612.7989125,,13922.052376833,,1933,,,,3.697727272727273e-05,3719,,
,,,,,3.697727272727273e-05,,1769790613.6608255,,13922.91422628,,1934,,,,3.697727272727273e-05,3719,,
,,,,,3.697727272727273e-05,,1769790614.5239065,,13923.777291225,,1935,,,,3.697727272727273e-05,3719,,
,,,,,3.697727272727273e-05,,1769790615.385951,,13924.639313092,,1936,,,,3.697727272727273e-05,3719,,
43.0,,,,2845.402099609375,,,1769790616.2490132,,13925.502439699,,1937,7.953459739685059,,0.033026084303855896,,3719,,7.953459739685059
,,,,,3.690151515151515e-05,,1769790647.270178,,13956.523656802,,1938,,,,3.690151515151515e-05,3729,,
,,,,,3.690151515151515e-05,,1769790648.1318471,,13957.385284985,,1939,,,,3.690151515151515e-05,3729,,
,,,,,3.690151515151515e-05,,1769790648.9938104,,13958.247168732,,1940,,,,3.690151515151515e-05,3729,,
,,,,,3.690151515151515e-05,,1769790649.8556228,,13959.109005248,,1941,,,,3.690151515151515e-05,3729,,
43.0,,,,2923.49072265625,,,1769790650.718923,,13959.972404464,,1942,7.980533599853516,,0.035589128732681274,,3729,,7.980533599853516
,,,,,3.682575757575758e-05,,1769790681.7396839,,13990.993146222,,1943,,,,3.682575757575758e-05,3739,,
,,,,,3.682575757575758e-05,,1769790682.6014035,,13991.854824528,,1944,,,,3.682575757575758e-05,3739,,
,,,,,3.682575757575758e-05,,1769790683.4635062,,13992.716862916,,1945,,,,3.682575757575758e-05,3739,,
,,,,,3.682575757575758e-05,,1769790684.3260124,,13993.579390169,,1946,,,,3.682575757575758e-05,3739,,
43.0,,,,2728.05712890625,,,1769790685.189213,,13994.442693789,,1947,7.9113450050354,,0.03414767235517502,,3739,,7.9113450050354
,,,,,3.675e-05,,1769790716.2113435,,14025.464806428,,1948,,,,3.675e-05,3749,,
,,,,,3.675e-05,,1769790717.0730746,,14026.32649568,,1949,,,,3.675e-05,3749,,
,,,,,3.675e-05,,1769790717.9349144,,14027.188289508,,1950,,,,3.675e-05,3749,,
,,,,,3.675e-05,,1769790718.7972286,,14028.050601436,,1951,,,,3.675e-05,3749,,
43.0,,,,2803.691162109375,,,1769790719.6602278,,14028.91368257,,1952,7.938692092895508,,0.028267323970794678,,3749,,7.938692092895508
,,,,,3.6674242424242425e-05,,1769790750.6781495,,14059.931680713,,1953,,,,3.6674242424242425e-05,3759,,
,,,,,3.6674242424242425e-05,,1769790751.5394845,,14060.792915901,,1954,,,,3.6674242424242425e-05,3759,,
,,,,,3.6674242424242425e-05,,1769790752.4015315,,14061.654888667,,1955,,,,3.6674242424242425e-05,3759,,
,,,,,3.6674242424242425e-05,,1769790753.2636824,,14062.51705927,,1956,,,,3.6674242424242425e-05,3759,,
